[--] ----------------------------------------------
[--] CANreal Logfile Header (created)
[--] ----------------------------------------------
[F1] Source:                  	C:\Users\thomas\Documents\Workspace Tom\HEMS\OLY-GEP-165K-2011.csplog
[F2] Split file series:       	OLY-GEP-165K-2011.csplog
[F3] File serial number:      	n/a
[F4] Id-Description file:     	<none>
[F5] Header type:             	0
[F6] Header length:           	1835
[F7] File date:               	09.07.2017
[F8] File time:               	17:14:28
[S1] Hardware:                	1000
[S2] Driver:                  	2607
[S3] Firmware:                	1100
[S5] dll:                     	4807
[S6] Board:                   	CAN_USB2
[S7] status:                  	00000000
[S8] OS:                      	Windows 8  (6,2,9200,2,[])
[S9] CANreal:                 	4.84
[SA] Features:                	0972 (2b Ts Lo St )
[SB] HW Time stamps:          	resolution 1.000 MHz <> 1000.000 nsec (OK)
[C1] Net number:              	0
[C2] Baud:                    	250.0
[C3] 29-bit-Ids:              	1 - enabled
[T0] Start trigger:           	none
[T1] End   trigger:           	none
[C4] Id-Area:                 	0000-2047 ($000-$7FF)
[--] ----------------------------------------------
[--] Frame_Number	Trigger	Absolute_Time	Msec	Relative_Time		CAN_Id_dec	CAN_Id_hex	Attributes	Length	d1	d2	d3	d4	d5	d6	d7	d8	Text    	
[--]     Num	Trig	     Abs	Msec	            Rel		     IdDec	     IdHex	Attr	Len	d1	d2	d3	d4	d5	d6	d7	d8	Text    	
         110	    	17:14:29	033.718	         29.321		 201326826	  0C0000EA	L     	  8	CD	E0	2E	FF	FF	FF	FF	FF	อเ.ÿÿÿÿÿ	
         111	    	17:14:29	034.306	          0.588		 217056490	  0CF004EA	L     	  8	FF	FF	FF	00	00	FF	FF	FF	ÿÿÿ__ÿÿÿ	
         112	    	17:14:29	034.895	          0.589		 419360490	  18FEEEEA	L     	  8	59	FF	FF	FF	FF	FF	FF	FF	Yÿÿÿÿÿÿÿ	
         113	    	17:14:29	035.491	          0.596		 419360746	  18FEEFEA	L     	  8	FF	FF	00	00	FF	FF	FF	00	ÿÿ__ÿÿÿ_	
         114	    	17:14:29	035.887	          0.396		 417989098	  18EA01EA	L     	  3	CB	FE	00	  	  	  	  	  	หþ_     	
         115	    	17:14:29	048.998	         13.111		 217944810	  0CFD92EA	L     	  8	FF	FF	FF	FF	FF	FF	FF	FF	ÿÿÿÿÿÿÿÿ	
         116	    	17:14:29	063.792	         14.794		 201326826	  0C0000EA	L     	  8	CD	E0	2E	FF	FF	FF	FF	FF	อเ.ÿÿÿÿÿ	
         117	    	17:14:29	064.381	          0.589		 217056490	  0CF004EA	L     	  8	FF	FF	FF	00	00	FF	FF	FF	ÿÿÿ__ÿÿÿ	
         118	    	17:14:29	064.973	          0.592		 218039018	  0CFF02EA	L     	  8	00	C8	00	00	FF	FF	FF	FF	_ศ__ÿÿÿÿ	
         119	    	17:14:29	078.899	         13.926		 217945066	  0CFD93EA	L     	  8	D0	FF	FF	FF	FF	FF	FF	FF	ะÿÿÿÿÿÿÿ	
         120	    	17:14:29	093.786	         14.887		 201326826	  0C0000EA	L     	  8	CD	E0	2E	FF	FF	FF	FF	FF	อเ.ÿÿÿÿÿ	
         121	    	17:14:29	094.374	          0.588		 217056490	  0CF004EA	L     	  8	FF	FF	FF	00	00	FF	FF	FF	ÿÿÿ__ÿÿÿ	
         122	    	17:14:29	094.966	          0.592		 419362794	  18FEF7EA	L     	  8	FF	FF	FF	FF	FA	00	FA	00	ÿÿÿÿ๚_๚_	
         123	    	17:14:29	123.763	         28.797		 201326826	  0C0000EA	L     	  8	CD	E0	2E	FF	FF	FF	FF	FF	อเ.ÿÿÿÿÿ	
         124	    	17:14:29	124.352	          0.589		 217056490	  0CF004EA	L     	  8	FF	FF	FF	00	00	FF	FF	FF	ÿÿÿ__ÿÿÿ	
         125	    	17:14:29	124.740	          0.388		 418004458	  18EA3DEA	L     	  3	CB	FE	00	  	  	  	  	  	หþ_     	
         126	    	17:14:29	138.943	         14.203		 486459370	  1CFEC7EA	L     	  8	FF	FF	FF	FF	FF	DF	FF	FF	ÿÿÿÿÿ฿ÿÿ	
         127	    	17:14:29	153.749	         14.806		 201326826	  0C0000EA	L     	  8	CD	E0	2E	FF	FF	FF	FF	FF	อเ.ÿÿÿÿÿ	
         128	    	17:14:29	154.337	          0.588		 217056490	  0CF004EA	L     	  8	FF	FF	FF	00	00	FF	FF	FF	ÿÿÿ__ÿÿÿ	
         129	    	17:14:29	168.936	         14.599		 218039018	  0CFF02EA	L     	  8	00	C8	00	00	FF	FF	FF	FF	_ศ__ÿÿÿÿ	
         130	    	17:14:29	183.806	         14.870		 201326826	  0C0000EA	L     	  8	CD	E0	2E	FF	FF	FF	FF	FF	อเ.ÿÿÿÿÿ	
         131	    	17:14:29	184.395	          0.589		 217056490	  0CF004EA	L     	  8	FF	FF	FF	00	00	FF	FF	FF	ÿÿÿ__ÿÿÿ	
         132	    	17:14:29	184.983	          0.588		 217945066	  0CFD93EA	L     	  8	D0	FF	FF	FF	FF	FF	FF	FF	ะÿÿÿÿÿÿÿ	
         133	    	17:14:29	185.579	          0.596		 217972202	  0CFDFDEA	L     	  8	00	00	00	00	FF	FF	00	00	____ÿÿ__	
         134	    	17:14:29	213.724	         28.145		 201326826	  0C0000EA	L     	  8	CD	E0	2E	FF	FF	FF	FF	FF	อเ.ÿÿÿÿÿ	
         135	    	17:14:29	214.312	          0.588		 217056490	  0CF004EA	L     	  8	FF	FF	FF	00	00	FF	FF	FF	ÿÿÿ__ÿÿÿ	
         136	    	17:14:29	228.839	         14.527		 217972970	  0CFE00EA	L     	  8	00	00	00	00	FF	FF	00	00	____ÿÿ__	
         137	    	17:14:29	243.769	         14.930		 201326826	  0C0000EA	L     	  8	CD	E0	2E	FF	FF	FF	FF	FF	อเ.ÿÿÿÿÿ	
         138	    	17:14:29	244.358	          0.589		 217056490	  0CF004EA	L     	  8	FF	FF	FF	00	00	FF	FF	FF	ÿÿÿ__ÿÿÿ	
         139	    	17:14:29	273.719	         29.361		 201326826	  0C0000EA	L     	  8	CD	E0	2E	FF	FF	FF	FF	FF	อเ.ÿÿÿÿÿ	
         140	    	17:14:29	274.307	          0.588		 217056490	  0CF004EA	L     	  8	FF	FF	FF	00	00	FF	FF	FF	ÿÿÿ__ÿÿÿ	
         141	    	17:14:29	274.899	          0.592		 218039018	  0CFF02EA	L     	  8	00	C8	00	00	FF	FF	FF	FF	_ศ__ÿÿÿÿ	
