[--] ----------------------------------------------
[--] CANreal Logfile Header (created)
[--] ----------------------------------------------
[F1] Source:                  	C:\Users\thomas\Documents\Workspace Tom\HEMS\CAT-3406-320K-2013.csplog
[F2] Split file series:       	CAT-3406-275K-2013.csplog
[F3] File serial number:      	n/a
[F4] Id-Description file:     	<none>
[F5] Header type:             	0
[F6] Header length:           	1835
[F7] File date:               	04.07.2017
[F8] File time:               	16:40:26
[S1] Hardware:                	1000
[S2] Driver:                  	2607
[S3] Firmware:                	1100
[S5] dll:                     	4807
[S6] Board:                   	CAN_USB2
[S7] status:                  	00000000
[S8] OS:                      	Windows 8  (6,2,9200,2,[])
[S9] CANreal:                 	4.84
[SA] Features:                	0972 (2b Ts Lo St )
[SB] HW Time stamps:          	resolution 1.000 MHz <> 1000.000 nsec (OK)
[C1] Net number:              	0
[C2] Baud:                    	250.0
[C3] 29-bit-Ids:              	1 - enabled
[T0] Start trigger:           	none
[T1] End   trigger:           	none
[C4] Id-Area:                 	0000-2047 ($000-$7FF)
[--] ----------------------------------------------
[--] Frame_Number	Trigger	Absolute_Time	Msec	Relative_Time		CAN_Id_dec	CAN_Id_hex	Attributes	Length	d1	d2	d3	d4	d5	d6	d7	d8	Text    	
         116	    	16:40:27	824.469	          0.576		 217056490	  0CF004EA	L     	  8	FF	FF	FF	A4	2F	FF	FF	FF	ÿÿÿค/ÿÿÿ	
         117	    	16:40:27	838.272	         13.803		 217972202	  0CFDFDEA	L     	  8	93	01	E9	00	FF	FF	00	00	“_้_ÿÿ__	
         118	    	16:40:27	838.856	          0.584		 419360490	  18FEEEEA	L     	  8	6E	FF	FF	FF	FF	FF	FF	FF	nÿÿÿÿÿÿÿ	
         119	    	16:40:27	853.567	         14.711		 201326826	  0C0000EA	L     	  8	CD	E0	2E	FF	FF	FF	FF	FF	อเ.ÿÿÿÿÿ	
         120	    	16:40:27	854.143	          0.576		 217056490	  0CF004EA	L     	  8	FF	FF	FF	A5	2F	FF	FF	FF	ÿÿÿฅ/ÿÿÿ	
         121	    	16:40:27	883.032	         28.889		 201326826	  0C0000EA	L     	  8	CD	E0	2E	FF	FF	FF	FF	FF	อเ.ÿÿÿÿÿ	
         122	    	16:40:27	883.608	          0.576		 217056490	  0CF004EA	L     	  8	FF	FF	FF	A6	2F	FF	FF	FF	ÿÿÿฆ/ÿÿÿ	
         123	    	16:40:27	884.185	          0.577		 217972970	  0CFE00EA	L     	  8	93	01	E9	00	FF	FF	00	00	“_้_ÿÿ__	
         124	    	16:40:27	884.777	          0.592		 218039018	  0CFF02EA	L     	  8	80	CF	00	00	FF	FF	FF	FF	€ฯ__ÿÿÿÿ	
         125	    	16:40:27	898.200	         13.423		 217945066	  0CFD93EA	L     	  8	D3	FF	FF	FF	FF	FF	FF	FF	ำÿÿÿÿÿÿÿ	
         126	    	16:40:27	898.792	          0.592		 217949930	  0CFDA6EA	L     	  8	FF	FF	FF	FF	E8	03	FF	FF	ÿÿÿÿ่_ÿÿ	
         127	    	16:40:27	899.368	          0.576		 419362794	  18FEF7EA	L     	  8	FF	FF	FF	FF	0B	02	0B	02	ÿÿÿÿ____	
         128	    	16:40:27	913.131	         13.763		 201326826	  0C0000EA	L     	  8	CD	E0	2E	FF	FF	FF	FF	FF	อเ.ÿÿÿÿÿ	
         129	    	16:40:27	913.707	          0.576		 217056490	  0CF004EA	L     	  8	FF	FF	FF	A6	2F	FF	FF	FF	ÿÿÿฆ/ÿÿÿ	
         130	    	16:40:27	943.008	         29.301		 201326826	  0C0000EA	L     	  8	CD	E0	2E	FF	FF	FF	FF	FF	อเ.ÿÿÿÿÿ	
         131	    	16:40:27	943.592	          0.584		 217056490	  0CF004EA	L     	  8	FF	FF	FF	A6	2F	FF	FF	FF	ÿÿÿฆ/ÿÿÿ	
         132	    	16:40:27	958.139	         14.547		 486459370	  1CFEC7EA	L     	  8	FF	FF	FF	FF	FF	CF	FF	FF	ÿÿÿÿÿฯÿÿ	
         133	    	16:40:27	973.025	         14.886		 201326826	  0C0000EA	L     	  8	CD	E0	2E	FF	FF	FF	FF	FF	อเ.ÿÿÿÿÿ	
         134	    	16:40:27	973.602	          0.577		 217056490	  0CF004EA	L     	  8	FF	FF	FF	A7	2F	FF	FF	FF	ÿÿÿง/ÿÿÿ	
         135	    	16:40:27	988.188	         14.586		 217974506	  0CFE06EA	L     	  8	93	01	E9	00	69	19	00	00	“_้_i___	
         136	    	16:40:27	988.776	          0.588		 218039018	  0CFF02EA	L     	  8	80	CF	00	00	FF	FF	FF	FF	€ฯ__ÿÿÿÿ	
         137	    	16:40:28	003.095	         14.319		 201326826	  0C0000EA	L     	  8	CD	E0	2E	FF	FF	FF	FF	FF	อเ.ÿÿÿÿÿ	
         138	    	16:40:28	003.671	          0.576		 217056490	  0CF004EA	L     	  8	FF	FF	FF	A6	2F	FF	FF	FF	ÿÿÿฆ/ÿÿÿ	
         139	    	16:40:28	004.259	          0.588		 217945066	  0CFD93EA	L     	  8	D3	FF	FF	FF	FF	FF	FF	FF	ำÿÿÿÿÿÿÿ	
         140	    	16:40:28	004.852	          0.593		 217949930	  0CFDA6EA	L     	  8	FF	FF	FF	FF	E8	03	FF	FF	ÿÿÿÿ่_ÿÿ	
         141	    	16:40:28	032.973	         28.121		 201326826	  0C0000EA	L     	  8	CD	E0	2E	FF	FF	FF	FF	FF	อเ.ÿÿÿÿÿ	
         142	    	16:40:28	033.797	          0.824		 217056490	  0CF004EA	L     	  8	FF	FF	FF	A6	2F	FF	FF	FF	ÿÿÿฆ/ÿÿÿ	
         143	    	16:40:28	034.377	          0.580		 217944810	  0CFD92EA	L     	  8	F4	FF	FF	FF	FF	FF	FF	FF	๔ÿÿÿÿÿÿÿ	
         144	    	16:40:28	034.953	          0.576		 217973738	  0CFE03EA	L     	  8	93	01	E9	00	FF	FF	00	00	“_้_ÿÿ__	
         145	    	16:40:28	063.315	         28.362		 201326826	  0C0000EA	L     	  8	CD	E0	2E	FF	FF	FF	FF	FF	อเ.ÿÿÿÿÿ	
         146	    	16:40:28	063.891	          0.576		 217056490	  0CF004EA	L     	  8	FF	FF	FF	A7	2F	FF	FF	FF	ÿÿÿง/ÿÿÿ	
         147	    	16:40:28	093.256	         29.365		 201326826	  0C0000EA	L     	  8	CD	E0	2E	FF	FF	FF	FF	FF	อเ.ÿÿÿÿÿ	
         148	    	16:40:28	093.832	          0.576		 217056490	  0CF004EA	L     	  8	FF	FF	FF	A6	2F	FF	FF	FF	ÿÿÿฆ/ÿÿÿ	
         149	    	16:40:28	094.420	          0.588		 218039018	  0CFF02EA	L     	  8	80	CF	00	00	FF	FF	FF	FF	€ฯ__ÿÿÿÿ	
         150	    	16:40:28	108.855	         14.435		 217945066	  0CFD93EA	L     	  8	D3	FF	FF	FF	FF	FF	FF	FF	ำÿÿÿÿÿÿÿ	
         151	    	16:40:28	109.447	          0.592		 217949930	  0CFDA6EA	L     	  8	FF	FF	FF	FF	E8	03	FF	FF	ÿÿÿÿ่_ÿÿ	
         152	    	16:40:28	123.118	         13.671		 201326826	  0C0000EA	L     	  8	CD	E0	2E	FF	FF	FF	FF	FF	อเ.ÿÿÿÿÿ	
         153	    	16:40:28	123.694	          0.576		 217056490	  0CF004EA	L     	  8	FF	FF	FF	A5	2F	FF	FF	FF	ÿÿÿฅ/ÿÿÿ	
         154	    	16:40:28	152.966	         29.272		 201326826	  0C0000EA	L     	  8	CD	E0	2E	FF	FF	FF	FF	FF	อเ.ÿÿÿÿÿ	
         155	    	16:40:28	153.535	          0.569		 217056490	  0CF004EA	L     	  8	FF	FF	FF	A5	2F	FF	FF	FF	ÿÿÿฅ/ÿÿÿ	
         156	    	16:40:28	154.123	          0.588		 486459370	  1CFEC7EA	L     	  8	FF	FF	FF	FF	FF	CF	FF	FF	ÿÿÿÿÿฯÿÿ	
