[--] ----------------------------------------------
[--] CANreal Logfile Header (created)
[--] ----------------------------------------------
[F1] Source:                  	C:\Users\thomas\Documents\Workspace Tom\HEMS\CAT-C18-635K-2011.csplog
[F2] Split file series:       	CAT-C18-635K-2011.csplog
[F3] File serial number:      	n/a
[F4] Id-Description file:     	<none>
[F5] Header type:             	0
[F6] Header length:           	1835
[F7] File date:               	05.07.2017
[F8] File time:               	12:01:19
[S1] Hardware:                	1000
[S2] Driver:                  	2607
[S3] Firmware:                	1100
[S5] dll:                     	4807
[S6] Board:                   	CAN_USB2
[S7] status:                  	00000000
[S8] OS:                      	Windows 8  (6,2,9200,2,[])
[S9] CANreal:                 	4.84
[SA] Features:                	0972 (2b Ts Lo St )
[SB] HW Time stamps:          	resolution 1.000 MHz <> 1000.000 nsec (OK)
[C1] Net number:              	0
[C2] Baud:                    	250.0
[C3] 29-bit-Ids:              	1 - enabled
[T0] Start trigger:           	none
[T1] End   trigger:           	none
[C4] Id-Area:                 	0000-2047 ($000-$7FF)
[--] ----------------------------------------------
[--] Frame_Number	Trigger	Absolute_Time	Msec	Relative_Time		CAN_Id_dec	CAN_Id_hex	Attributes	Length	d1	d2	d3	d4	d5	d6	d7	d8	Text    	
          10	    	12:01:19	590.850	          4.920		 201326826	  0C0000EA	L     	  8	CD	E0	2E	FF	FF	FF	FF	FF	อเ.ÿÿÿÿÿ	
          11	    	12:01:19	591.594	          0.744		 217944810	  0CFD92EA	L     	  8	FF	FF	FF	FF	FF	FF	FF	FF	ÿÿÿÿÿÿÿÿ	
          12	    	12:01:19	597.394	          5.800		 419351274	  18FECAEA	L     	  8	C7	FF	A7	0F	1F	63	FF	FF	วÿง__cÿÿ	
          13	    	12:01:19	601.760	          4.366		  50462720	  03020000	L     	  8	FF	80	2D	00	00	00	00	00	ÿ€-_____	
          14	    	12:01:19	602.387	          0.627		 217056256	  0CF00400	L     	  8	FF	FF	7D	D4	2E	FF	4F	FF	ÿÿ}ิ.ÿOÿ	
          15	    	12:01:19	615.839	         13.452		 217056256	  0CF00400	L     	  8	FF	FF	7D	DE	2E	FF	4F	FF	ÿÿ}Þ.ÿOÿ	
          16	    	12:01:19	616.547	          0.708		 217056000	  0CF00300	L     	  8	FF	FA	09	FF	FF	FF	FF	FF	ÿ๚_ÿÿÿÿÿ	
          17	    	12:01:19	632.171	         15.624		  50462720	  03020000	L     	  8	FF	80	2E	00	00	00	00	00	ÿ€._____	
          18	    	12:01:19	634.215	          2.044		 217056256	  0CF00400	L     	  8	FF	FF	7D	DE	2E	FF	4F	FF	ÿÿ}Þ.ÿOÿ	
          19	    	12:01:19	634.920	          0.705		 419362304	  18FEF600	L     	  8	FF	03	53	34	FF	FF	FF	FF	ÿ_S4ÿÿÿÿ	
          20	    	12:01:19	635.632	          0.712		 218024448	  0CFECA00	L     	  8	C0	FF	00	00	00	00	FF	FF	ภÿ____ÿÿ	
          21	    	12:01:19	645.076	          9.444		 201326826	  0C0000EA	L     	  8	CD	E0	2E	FF	FF	FF	FF	FF	อเ.ÿÿÿÿÿ	
          22	    	12:01:19	645.860	          0.784		 217945066	  0CFD93EA	L     	  8	D3	FF	FF	FF	FF	FF	FF	FF	ำÿÿÿÿÿÿÿ	
          23	    	12:01:19	646.428	          0.568		 217056256	  0CF00400	L     	  8	FF	FF	7D	E5	2E	FF	4F	FF	ÿÿ}ๅ.ÿOÿ	
          24	    	12:01:19	647.013	          0.585		 217972202	  0CFDFDEA	L     	  8	00	00	00	00	FF	FF	00	00	____ÿÿ__	
          25	    	12:01:19	647.589	          0.576		 419361280	  18FEF200	L     	  8	45	01	FF	FF	FF	FF	FF	FF	E_ÿÿÿÿÿÿ	
          26	    	12:01:19	648.170	          0.581		 486459370	  1CFEC7EA	L     	  8	FF	FF	FF	FF	FF	CF	FF	FF	ÿÿÿÿÿฯÿÿ	
          27	    	12:01:19	648.754	          0.584		 486445568	  1CFE9200	L     	  8	FF	FF	FF	FF	FF	FF	FF	FF	ÿÿÿÿÿÿÿÿ	
          28	    	12:01:19	649.335	          0.581		 218039018	  0CFF02EA	L     	  8	80	CF	00	00	FF	FF	FF	FF	€ฯ__ÿÿÿÿ	
          29	    	12:01:19	661.835	         12.500		  50462720	  03020000	L     	  8	FF	80	2F	00	00	00	00	00	ÿ€/_____	
          30	    	12:01:19	662.460	          0.625		 217056256	  0CF00400	L     	  8	FF	FF	7D	E2	2E	FF	4F	FF	ÿÿ}โ.ÿOÿ	
          31	    	12:01:19	676.151	         13.691		 217056256	  0CF00400	L     	  8	FF	FF	7D	DE	2E	FF	4F	FF	ÿÿ}Þ.ÿOÿ	
          32	    	12:01:19	676.867	          0.716		 217960448	  0CFDD000	L     	  8	FA	FF	FF	FF	FF	FF	FF	FF	๚ÿÿÿÿÿÿÿ	
          33	    	12:01:19	677.585	          0.718		 217974528	  0CFE0700	L     	  8	00	FF	00	FF	FF	FF	FF	FF	_ÿ_ÿÿÿÿÿ	
          34	    	12:01:19	678.287	          0.702		 419360512	  18FEEF00	L     	  8	7E	FF	FF	6D	FF	FF	FF	FF	~ÿÿmÿÿÿÿ	
          35	    	12:01:19	678.996	          0.709		 217056000	  0CF00300	L     	  8	FF	FA	0A	FF	FF	FF	FF	FF	ÿ๚_ÿÿÿÿÿ	
          36	    	12:01:19	679.710	          0.714		 218029824	  0CFEDF00	L     	  8	7D	E0	2E	FF	FF	FF	FF	FF	}เ.ÿÿÿÿÿ	
          37	    	12:01:19	680.412	          0.702		 217944576	  0CFD9200	L     	  8	F4	FF	FF	FF	FF	FF	FF	FF	๔ÿÿÿÿÿÿÿ	
          38	    	12:01:19	691.588	         11.176		 201326826	  0C0000EA	L     	  8	CD	E0	2E	FF	FF	FF	FF	FF	อเ.ÿÿÿÿÿ	
          39	    	12:01:19	692.172	          0.584		  50462720	  03020000	L     	  8	FF	80	30	00	00	00	00	00	ÿ€0_____	
          40	    	12:01:19	692.762	          0.590		 217972970	  0CFE00EA	L     	  8	00	00	00	00	FF	FF	00	00	____ÿÿ__	
          41	    	12:01:19	693.321	          0.559		 217056256	  0CF00400	L     	  8	FF	FF	7D	E4	2E	FF	4F	FF	ÿÿ}ไ.ÿOÿ	
          42	    	12:01:19	694.025	          0.704		 419362304	  18FEF600	L     	  8	FF	03	53	34	FF	FF	FF	FF	ÿ_S4ÿÿÿÿ	
          43	    	12:01:19	694.734	          0.709		 419326464	  18FE6A00	L     	  8	FF	FF	FF	3F	FF	FF	FF	FF	ÿÿÿ?ÿÿÿÿ	
          44	    	12:01:19	705.918	         11.184		 217056256	  0CF00400	L     	  8	FF	FF	7D	E2	2E	FF	4F	FF	ÿÿ}โ.ÿOÿ	
          45	    	12:01:19	721.842	         15.924		  50462720	  03020000	L     	  8	FF	80	31	00	00	00	00	00	ÿ€1_____	
          46	    	12:01:19	722.470	          0.628		 217056256	  0CF00400	L     	  8	FF	FF	7D	DF	2E	FF	4F	FF	ÿÿ}฿.ÿOÿ	
          47	    	12:01:19	735.982	         13.512		 217056256	  0CF00400	L     	  8	FF	FF	7D	E7	2E	FF	4F	FF	ÿÿ}็.ÿOÿ	
          48	    	12:01:19	736.691	          0.709		 217056000	  0CF00300	L     	  8	FF	FA	0A	FF	FF	FF	FF	FF	ÿ๚_ÿÿÿÿÿ	
          49	    	12:01:19	751.982	         15.291		 201326826	  0C0000EA	L     	  8	CD	E0	2E	FF	FF	FF	FF	FF	อเ.ÿÿÿÿÿ	
          50	    	12:01:19	752.567	          0.585		  50462720	  03020000	L     	  8	FF	80	32	00	00	00	00	00	ÿ€2_____	
          51	    	12:01:19	753.147	          0.580		 217945066	  0CFD93EA	L     	  8	D3	FF	FF	FF	FF	FF	FF	FF	ำÿÿÿÿÿÿÿ	
          52	    	12:01:19	753.851	          0.704		 419357930	  18FEE4EA	L     	  8	FF	FF	FF	FF	FF	FF	FC	FF	ÿÿÿÿÿÿüÿ	
          53	    	12:01:19	754.420	          0.569		 217056256	  0CF00400	L     	  8	FF	FF	7D	E2	2E	FF	4F	FF	ÿÿ}โ.ÿOÿ	
          54	    	12:01:19	755.000	          0.580		 218039018	  0CFF02EA	L     	  8	80	CF	00	00	FF	FF	FF	FF	€ฯ__ÿÿÿÿ	
          55	    	12:01:19	755.584	          0.584		 419361280	  18FEF200	L     	  8	45	01	FF	FF	FF	FF	FF	FF	E_ÿÿÿÿÿÿ	
          56	    	12:01:19	756.280	          0.696		 419362304	  18FEF600	L     	  8	FF	03	53	34	FF	FF	FF	FF	ÿ_S4ÿÿÿÿ	
          57	    	12:01:19	757.029	          0.749		 486445568	  1CFE9200	L     	  8	FF	FF	FF	FF	FF	FF	FF	FF	ÿÿÿÿÿÿÿÿ	
          58	    	12:01:19	765.985	          8.956		 217056256	  0CF00400	L     	  8	FF	FF	7D	E3	2E	FF	4F	FF	ÿÿ}ใ.ÿOÿ	
          59	    	12:01:19	781.921	         15.936		  50462720	  03020000	L     	  8	FF	80	33	00	00	00	00	00	ÿ€3_____	
          60	    	12:01:19	782.549	          0.628		 217056256	  0CF00400	L     	  8	FF	FF	7D	DF	2E	FF	4F	FF	ÿÿ}฿.ÿOÿ	
          61	    	12:01:19	790.385	          7.836		 201326826	  0C0000EA	L     	  8	CD	E0	2E	FF	FF	FF	FF	FF	อเ.ÿÿÿÿÿ	
          62	    	12:01:19	791.459	          1.074		 217974506	  0CFE06EA	L     	  8	00	00	00	00	00	00	00	00	________	
          63	    	12:01:19	792.026	          0.567		 417988842	  18EA00EA	L     	  3	CB	FE	00	  	  	  	  	  	หþ_     	
          64	    	12:01:19	796.390	          4.364		 217056256	  0CF00400	L     	  8	FF	FF	7D	DA	2E	FF	4F	FF	ÿÿ}ฺ.ÿOÿ	
          65	    	12:01:19	797.098	          0.708		 217056000	  0CF00300	L     	  8	FF	FA	0A	FF	FF	FF	FF	FF	ÿ๚_ÿÿÿÿÿ	
          66	    	12:01:19	797.798	          0.700		 419351296	  18FECB00	L     	  8	C0	FF	5E	00	11	0F	FF	FF	ภÿ^___ÿÿ	
          67	    	12:01:19	812.091	         14.293		  50462720	  03020000	L     	  8	FF	80	34	00	00	00	00	00	ÿ€4_____	
          68	    	12:01:19	812.715	          0.624		 217056256	  0CF00400	L     	  8	FF	FF	7D	E1	2E	FF	4F	FF	ÿÿ}แ.ÿOÿ	
          69	    	12:01:19	813.419	          0.704		 419362304	  18FEF600	L     	  8	FF	03	53	34	FF	FF	FF	FF	ÿ_S4ÿÿÿÿ	
          70	    	12:01:19	826.031	         12.612		 217056256	  0CF00400	L     	  8	FF	FF	7D	DA	2E	FF	4F	FF	ÿÿ}ฺ.ÿOÿ	
          71	    	12:01:19	842.127	         16.096		  50462720	  03020000	L     	  8	FF	80	35	00	00	00	00	00	ÿ€5_____	
          72	    	12:01:19	842.755	          0.628		 217056256	  0CF00400	L     	  8	FF	FF	7D	D6	2E	FF	4F	FF	ÿÿ}ึ.ÿOÿ	
          73	    	12:01:19	843.480	          0.725		 218036224	  0CFEF800	L     	  8	FF	FF	FF	FF	FF	FF	FF	FF	ÿÿÿÿÿÿÿÿ	
          74	    	12:01:19	844.196	          0.716		 419363840	  18FEFC00	L     	  8	FF	FF	FF	FF	FF	FF	FF	FF	ÿÿÿÿÿÿÿÿ	
          75	    	12:01:19	844.904	          0.708		 419362048	  18FEF500	L     	  8	C6	FF	FF	FF	FF	FF	FF	FF	ฦÿÿÿÿÿÿÿ	
          76	    	12:01:19	845.481	          0.577		 201326826	  0C0000EA	L     	  8	CD	E0	2E	FF	FF	FF	FF	FF	อเ.ÿÿÿÿÿ	
          77	    	12:01:19	846.061	          0.580		 419338496	  18FE9900	L     	  8	00	7D	00	7D	FF	FF	FF	FF	_}_}ÿÿÿÿ	
          78	    	12:01:19	846.641	          0.580		 217944810	  0CFD92EA	L     	  8	FF	FF	FF	FF	FF	FF	FF	FF	ÿÿÿÿÿÿÿÿ	
          79	    	12:01:19	847.349	          0.708		 217945066	  0CFD93EA	L     	  8	D3	FF	FF	FF	FF	FF	FF	FF	ำÿÿÿÿÿÿÿ	
          80	    	12:01:19	848.086	          0.737		 217973738	  0CFE03EA	L     	  8	00	00	00	00	FF	FF	00	00	____ÿÿ__	
          81	    	12:01:19	848.846	          0.760		 486459370	  1CFEC7EA	L     	  8	FF	FF	FF	FF	FF	CF	FF	FF	ÿÿÿÿÿฯÿÿ	
          82	    	12:01:19	849.602	          0.756		 218039018	  0CFF02EA	L     	  8	80	CF	00	00	FF	FF	FF	FF	€ฯ__ÿÿÿÿ	
          83	    	12:01:19	856.462	          6.860		 217056256	  0CF00400	L     	  8	FF	FF	7D	DE	2E	FF	4F	FF	ÿÿ}Þ.ÿOÿ	
          84	    	12:01:19	857.170	          0.708		 217056000	  0CF00300	L     	  8	FF	FA	0A	FF	FF	FF	FF	FF	ÿ๚_ÿÿÿÿÿ	
          85	    	12:01:19	857.875	          0.705		 419361280	  18FEF200	L     	  8	45	01	FF	FF	FF	FF	FF	FF	E_ÿÿÿÿÿÿ	
          86	    	12:01:19	858.584	          0.709		 419358976	  18FEE900	L     	  8	FF	FF	FF	FF	02	90	0F	00	ÿÿÿÿ___	
          87	    	12:01:19	859.287	          0.703		 419357696	  18FEE400	L     	  8	FF	FF	FF	FF	FC	FF	FF	FF	ÿÿÿÿüÿÿÿ	
          88	    	12:01:19	859.987	          0.700		 419360256	  18FEEE00	L     	  8	52	51	00	FF	FF	FF	FF	FF	RQ_ÿÿÿÿÿ	
          89	    	12:01:19	860.695	          0.708		 419362560	  18FEF700	L     	  8	FF	FF	FF	FF	DF	01	DF	01	ÿÿÿÿ฿_฿_	
          90	    	12:01:19	861.407	          0.712		 486445568	  1CFE9200	L     	  8	FF	FF	FF	FF	FF	FF	FF	FF	ÿÿÿÿÿÿÿÿ	
          91	    	12:01:19	872.131	         10.724		  50462720	  03020000	L     	  8	FF	80	36	00	00	00	00	00	ÿ€6_____	
          92	    	12:01:19	874.031	          1.900		 217056256	  0CF00400	L     	  8	FF	FF	7D	DC	2E	FF	4F	FF	ÿÿ}Ü.ÿOÿ	
          93	    	12:01:19	874.735	          0.704		 419362304	  18FEF600	L     	  8	FF	03	53	34	FF	FF	FF	FF	ÿ_S4ÿÿÿÿ	
          94	    	12:01:19	886.096	         11.361		 217056256	  0CF00400	L     	  8	FF	FF	7D	E2	2E	FF	4F	FF	ÿÿ}โ.ÿOÿ	
          95	    	12:01:19	891.928	          5.832		 201326826	  0C0000EA	L     	  8	CD	E0	2E	FF	FF	FF	FF	FF	อเ.ÿÿÿÿÿ	
          96	    	12:01:19	902.083	         10.155		  50462720	  03020000	L     	  8	FF	80	37	00	00	00	00	00	ÿ€7_____	
          97	    	12:01:19	902.700	          0.617		 217056256	  0CF00400	L     	  8	FF	FF	7D	DC	2E	FF	4F	FF	ÿÿ}Ü.ÿOÿ	
          98	    	12:01:19	916.184	         13.484		 217056256	  0CF00400	L     	  8	FF	FF	7D	D7	2E	FF	4F	FF	ÿÿ}ื.ÿOÿ	
          99	    	12:01:19	916.892	          0.708		 217056000	  0CF00300	L     	  8	FF	FA	0A	FF	FF	FF	FF	FF	ÿ๚_ÿÿÿÿÿ	
         100	    	12:01:19	932.252	         15.360		  50462720	  03020000	L     	  8	FF	80	38	00	00	00	00	00	ÿ€8_____	
         101	    	12:01:19	932.896	          0.644		 217056256	  0CF00400	L     	  8	FF	FF	7D	DE	2E	FF	4F	FF	ÿÿ}Þ.ÿOÿ	
         102	    	12:01:19	933.604	          0.708		 218029824	  0CFEDF00	L     	  8	7D	E0	2E	FF	FF	FF	FF	FF	}เ.ÿÿÿÿÿ	
         103	    	12:01:19	934.309	          0.705		 419362304	  18FEF600	L     	  8	FF	03	53	34	FF	FF	FF	FF	ÿ_S4ÿÿÿÿ	
         104	    	12:01:19	935.017	          0.708		 217944576	  0CFD9200	L     	  8	F4	FF	FF	FF	FF	FF	FF	FF	๔ÿÿÿÿÿÿÿ	
         105	    	12:01:19	946.161	         11.144		 217056256	  0CF00400	L     	  8	FF	FF	7D	DD	2E	FF	4F	FF	ÿÿ}Ý.ÿOÿ	
         106	    	12:01:19	953.097	          6.936		 201326826	  0C0000EA	L     	  8	CD	E0	2E	FF	FF	FF	FF	FF	อเ.ÿÿÿÿÿ	
         107	    	12:01:19	953.841	          0.744		 217945066	  0CFD93EA	L     	  8	D3	FF	FF	FF	FF	FF	FF	FF	ำÿÿÿÿÿÿÿ	
         108	    	12:01:19	954.542	          0.701		 419360490	  18FEEEEA	L     	  8	52	FF	FF	FF	FF	FF	FF	FF	Rÿÿÿÿÿÿÿ	
         109	    	12:01:19	955.250	          0.708		 218039018	  0CFF02EA	L     	  8	80	CF	00	00	FF	FF	FF	FF	€ฯ__ÿÿÿÿ	
         110	    	12:01:19	962.218	          6.968		  50462720	  03020000	L     	  8	FF	80	39	00	00	00	00	00	ÿ€9_____	
         111	    	12:01:19	962.854	          0.636		 217056256	  0CF00400	L     	  8	FF	FF	7D	D9	2E	FF	4F	FF	ÿÿ}ู.ÿOÿ	
         112	    	12:01:19	963.558	          0.704		 419361280	  18FEF200	L     	  8	45	01	FF	FF	FF	FF	FF	FF	E_ÿÿÿÿÿÿ	
         113	    	12:01:19	964.270	          0.712		 486445568	  1CFE9200	L     	  8	FF	FF	FF	FF	FF	FF	FF	FF	ÿÿÿÿÿÿÿÿ	
         114	    	12:01:19	976.247	         11.977		 217056256	  0CF00400	L     	  8	FF	FF	7D	E3	2E	FF	4F	FF	ÿÿ}ใ.ÿOÿ	
         115	    	12:01:19	976.995	          0.748		 217056000	  0CF00300	L     	  8	FF	FA	0A	FF	FF	FF	FF	FF	ÿ๚_ÿÿÿÿÿ	
         116	    	12:01:19	990.495	         13.500		 201326826	  0C0000EA	L     	  8	CD	E0	2E	FF	FF	FF	FF	FF	อเ.ÿÿÿÿÿ	
         117	    	12:01:19	991.239	          0.744		 419360746	  18FEEFEA	L     	  8	FF	FF	FF	6D	FF	FF	FF	FF	ÿÿÿmÿÿÿÿ	
         118	    	12:01:19	991.755	          0.516		 417989098	  18EA01EA	L     	  3	CB	FE	00	  	  	  	  	  	หþ_     	
         119	    	12:01:19	992.471	          0.716		  50462720	  03020000	L     	  8	FF	80	3A	00	00	00	00	00	ÿ€:_____	
         120	    	12:01:19	994.547	          2.076		 217056256	  0CF00400	L     	  8	FF	FF	7D	DE	2E	FF	4F	FF	ÿÿ}Þ.ÿOÿ	
         121	    	12:01:19	995.252	          0.705		 419362304	  18FEF600	L     	  8	FF	03	53	34	FF	FF	FF	FF	ÿ_S4ÿÿÿÿ	
         122	    	12:01:20	006.252	         11.000		 217056256	  0CF00400	L     	  8	FF	FF	7D	E1	2E	FF	4F	FF	ÿÿ}แ.ÿOÿ	
         123	    	12:01:20	022.192	         15.940		  50462720	  03020000	L     	  8	FF	80	3B	00	00	00	00	00	ÿ€;_____	
         124	    	12:01:20	022.816	          0.624		 217056256	  0CF00400	L     	  8	FF	FF	7D	DE	2E	FF	4F	FF	ÿÿ}Þ.ÿOÿ	
         125	    	12:01:20	036.324	         13.508		 217056256	  0CF00400	L     	  8	FF	FF	7D	D9	2E	FF	4F	FF	ÿÿ}ู.ÿOÿ	
         126	    	12:01:20	037.072	          0.748		 217056000	  0CF00300	L     	  8	FF	FA	0A	FF	FF	FF	FF	FF	ÿ๚_ÿÿÿÿÿ	
         127	    	12:01:20	048.616	         11.544		 201326826	  0C0000EA	L     	  8	CD	E0	2E	FF	FF	FF	FF	FF	อเ.ÿÿÿÿÿ	
         128	    	12:01:20	049.408	          0.792		 217945066	  0CFD93EA	L     	  8	D3	FF	FF	FF	FF	FF	FF	FF	ำÿÿÿÿÿÿÿ	
         129	    	12:01:20	050.168	          0.760		 486459370	  1CFEC7EA	L     	  8	FF	FF	FF	FF	FF	CF	FF	FF	ÿÿÿÿÿฯÿÿ	
         130	    	12:01:20	050.869	          0.701		 419362794	  18FEF7EA	L     	  8	FF	FF	FF	FF	FE	01	FE	01	ÿÿÿÿþ_þ_	
         131	    	12:01:20	051.583	          0.714		 218039018	  0CFF02EA	L     	  8	80	CF	00	00	FF	FF	FF	FF	€ฯ__ÿÿÿÿ	
         132	    	12:01:20	052.583	          1.000		  50462720	  03020000	L     	  8	FF	80	3C	00	00	00	00	00	ÿ€<_____	
         133	    	12:01:20	053.405	          0.822		 217056256	  0CF00400	L     	  8	FF	FF	7D	E1	2E	FF	4F	FF	ÿÿ}แ.ÿOÿ	
         134	    	12:01:20	054.109	          0.704		 419362304	  18FEF600	L     	  8	FF	03	53	34	FF	FF	FF	FF	ÿ_S4ÿÿÿÿ	
         135	    	12:01:20	066.549	         12.440		 217056256	  0CF00400	L     	  8	FF	FF	7D	DC	2E	FF	4F	FF	ÿÿ}Ü.ÿOÿ	
         136	    	12:01:20	067.258	          0.709		 419361280	  18FEF200	L     	  8	41	01	FF	FF	FF	FF	FF	FF	A_ÿÿÿÿÿÿ	
         137	    	12:01:20	067.970	          0.712		 486445568	  1CFE9200	L     	  8	FF	FF	FF	FF	FF	FF	FF	FF	ÿÿÿÿÿÿÿÿ	
         138	    	12:01:20	082.258	         14.288		  50462720	  03020000	L     	  8	FF	80	3D	00	00	00	00	00	ÿ€=_____	
         139	    	12:01:20	082.890	          0.632		 217056256	  0CF00400	L     	  8	FF	FF	7D	D7	2E	FF	4F	FF	ÿÿ}ื.ÿOÿ	
         140	    	12:01:20	090.930	          8.040		 201326826	  0C0000EA	L     	  8	CD	E0	2E	FF	FF	FF	FF	FF	อเ.ÿÿÿÿÿ	
         141	    	12:01:20	091.726	          0.796		 217944810	  0CFD92EA	L     	  8	FF	FF	FF	FF	FF	FF	FF	FF	ÿÿÿÿÿÿÿÿ	
         142	    	12:01:20	096.410	          4.684		 217056256	  0CF00400	L     	  8	FF	FF	7D	E0	2E	FF	4F	FF	ÿÿ}เ.ÿOÿ	
         143	    	12:01:20	097.119	          0.709		 217056000	  0CF00300	L     	  8	FF	FA	0A	FF	FF	FF	FF	FF	ÿ๚_ÿÿÿÿÿ	
         144	    	12:01:20	112.423	         15.304		  50462720	  03020000	L     	  8	FF	80	3E	00	00	00	00	00	ÿ€>_____	
         145	    	12:01:20	114.319	          1.896		 217056256	  0CF00400	L     	  8	FF	FF	7D	E1	2E	FF	4F	FF	ÿÿ}แ.ÿOÿ	
         146	    	12:01:20	115.023	          0.704		 419362304	  18FEF600	L     	  8	FF	03	53	34	FF	FF	FF	FF	ÿ_S4ÿÿÿÿ	
         147	    	12:01:20	126.367	         11.344		 217056256	  0CF00400	L     	  8	FF	FF	7D	E5	2E	FF	4F	FF	ÿÿ}ๅ.ÿOÿ	
         148	    	12:01:20	142.332	         15.965		  50462720	  03020000	L     	  8	FF	80	3F	00	00	00	00	00	ÿ€?_____	
         149	    	12:01:20	142.957	          0.625		 217056256	  0CF00400	L     	  8	FF	FF	7D	E1	2E	FF	4F	FF	ÿÿ}แ.ÿOÿ	
         150	    	12:01:20	152.240	          9.283		 201326826	  0C0000EA	L     	  8	CD	E0	2E	FF	FF	FF	FF	FF	อเ.ÿÿÿÿÿ	
         151	    	12:01:20	152.984	          0.744		 217945066	  0CFD93EA	L     	  8	D3	FF	FF	FF	FF	FF	FF	FF	ำÿÿÿÿÿÿÿ	
         152	    	12:01:20	153.696	          0.712		 217972202	  0CFDFDEA	L     	  8	00	00	00	00	FF	FF	00	00	____ÿÿ__	
         153	    	12:01:20	154.408	          0.712		 218039018	  0CFF02EA	L     	  8	80	CF	00	00	FF	FF	FF	FF	€ฯ__ÿÿÿÿ	
         154	    	12:01:20	156.477	          2.069		 217056256	  0CF00400	L     	  8	FF	FF	7D	DB	2E	FF	4F	FF	ÿÿ}Û.ÿOÿ	
         155	    	12:01:20	157.185	          0.708		 217056000	  0CF00300	L     	  8	FF	FA	09	FF	FF	FF	FF	FF	ÿ๚_ÿÿÿÿÿ	
         156	    	12:01:20	172.533	         15.348		  50462720	  03020000	L     	  8	FF	80	40	00	00	00	00	00	ÿ€@_____	
         157	    	12:01:20	173.297	          0.764		 217056256	  0CF00400	L     	  8	FF	FF	7D	E2	2E	FF	4F	FF	ÿÿ}โ.ÿOÿ	
         158	    	12:01:20	174.001	          0.704		 419361280	  18FEF200	L     	  8	45	01	FF	FF	FF	FF	FF	FF	E_ÿÿÿÿÿÿ	
         159	    	12:01:20	174.707	          0.706		 419362304	  18FEF600	L     	  8	FF	03	53	34	FF	FF	FF	FF	ÿ_S4ÿÿÿÿ	
         160	    	12:01:20	175.418	          0.711		 486445568	  1CFE9200	L     	  8	FF	FF	FF	FF	FF	FF	FF	FF	ÿÿÿÿÿÿÿÿ	
         161	    	12:01:20	186.810	         11.392		 217056256	  0CF00400	L     	  8	FF	FF	7D	E0	2E	FF	4F	FF	ÿÿ}เ.ÿOÿ	
         162	    	12:01:20	187.526	          0.716		 217960448	  0CFDD000	L     	  8	FA	FF	FF	FF	FF	FF	FF	FF	๚ÿÿÿÿÿÿÿ	
