[--] ----------------------------------------------
[--] CANreal Logfile Header (created)
[--] ----------------------------------------------
[F1] Source:                  	C:\Users\thomas\Documents\Workspace Tom\HEMS\OLY-GEP-80K-2013.csplog
[F2] Split file series:       	OLY-GEP-80K-2013.csplog
[F3] File serial number:      	n/a
[F4] Id-Description file:     	<none>
[F5] Header type:             	0
[F6] Header length:           	1835
[F7] File date:               	12.07.2017
[F8] File time:               	17:28:49
[S1] Hardware:                	1000
[S2] Driver:                  	2607
[S3] Firmware:                	1100
[S5] dll:                     	4807
[S6] Board:                   	CAN_USB2
[S7] status:                  	00000000
[S8] OS:                      	Windows 7 Service Pack 1 (6,1,7601,2,[Service Pack 1])
[S9] CANreal:                 	4.84
[SA] Features:                	0972 (2b Ts Lo St )
[SB] HW Time stamps:          	resolution 1.000 MHz <> 1000.000 nsec (OK)
[C1] Net number:              	0
[C2] Baud:                    	250.0
[C3] 29-bit-Ids:              	1 - enabled
[T0] Start trigger:           	none
[T1] End   trigger:           	none
[C4] Id-Area:                 	0000-2047 ($000-$7FF)
[--] ----------------------------------------------
[--] Frame_Number	Trigger	Absolute_Time	Msec	Relative_Time		CAN_Id_dec	CAN_Id_hex	Attributes	Length	d1	d2	d3	d4	d5	d6	d7	d8	Text    	
[--]     Num	Trig	     Abs	Msec	            Rel		     IdDec	     IdHex	Attr	Len	d1	d2	d3	d4	d5	d6	d7	d8	Text    	
          32	    	17:28:50	191.932	          0.584		 217056490	  0CF004EA	L     	  8	FF	FF	FF	00	00	FF	FF	FF	ÿÿÿ__ÿÿÿ	
          33	    	17:28:50	192.517	          0.585		 217945066	  0CFD93EA	L     	  8	D0	FF	FF	FF	FF	FF	FF	FF	ะÿÿÿÿÿÿÿ	
          34	    	17:28:50	221.229	         28.712		 201326826	  0C0000EA	L     	  8	CD	E0	2E	FF	FF	FF	FF	FF	อเ.ÿÿÿÿÿ	
          35	    	17:28:50	221.813	          0.584		 217056490	  0CF004EA	L     	  8	FF	FF	FF	00	00	FF	FF	FF	ÿÿÿ__ÿÿÿ	
          36	    	17:28:50	222.412	          0.599		 486459370	  1CFEC7EA	L     	  8	FF	FF	FF	FF	FF	DF	FF	FF	ÿÿÿÿÿ฿ÿÿ	
          37	    	17:28:50	251.298	         28.886		 201326826	  0C0000EA	L     	  8	CD	E0	2E	FF	FF	FF	FF	FF	อเ.ÿÿÿÿÿ	
          38	    	17:28:50	251.883	          0.585		 217056490	  0CF004EA	L     	  8	FF	FF	FF	00	00	FF	FF	FF	ÿÿÿ__ÿÿÿ	
          39	    	17:28:50	281.207	         29.324		 201326826	  0C0000EA	L     	  8	CD	E0	2E	FF	FF	FF	FF	FF	อเ.ÿÿÿÿÿ	
          40	    	17:28:50	281.791	          0.584		 217056490	  0CF004EA	L     	  8	FF	FF	FF	00	00	FF	FF	FF	ÿÿÿ__ÿÿÿ	
          41	    	17:28:50	282.384	          0.593		 218039018	  0CFF02EA	L     	  8	80	DE	00	00	FF	FF	FF	FF	€Þ__ÿÿÿÿ	
          42	    	17:28:50	296.354	         13.970		 217945066	  0CFD93EA	L     	  8	D0	FF	FF	FF	FF	FF	FF	FF	ะÿÿÿÿÿÿÿ	
          43	    	17:28:50	311.280	         14.926		 201326826	  0C0000EA	L     	  8	CD	E0	2E	FF	FF	FF	FF	FF	อเ.ÿÿÿÿÿ	
          44	    	17:28:50	311.857	          0.577		 217056490	  0CF004EA	L     	  8	FF	FF	FF	00	00	FF	FF	FF	ÿÿÿ__ÿÿÿ	
          45	    	17:28:50	312.449	          0.592		 419360746	  18FEEFEA	L     	  8	FF	FF	FF	00	FF	FF	FF	FF	ÿÿÿ_ÿÿÿÿ	
          46	    	17:28:50	312.845	          0.396		 417989098	  18EA01EA	L     	  3	CB	FE	00	  	  	  	  	  	หþ_     	
          47	    	17:28:50	341.218	         28.373		 201326826	  0C0000EA	L     	  8	CD	E0	2E	FF	FF	FF	FF	FF	อเ.ÿÿÿÿÿ	
          48	    	17:28:50	341.802	          0.584		 217056490	  0CF004EA	L     	  8	FF	FF	FF	00	00	FF	FF	FF	ÿÿÿ__ÿÿÿ	
          49	    	17:28:50	371.223	         29.421		 201326826	  0C0000EA	L     	  8	CD	E0	2E	FF	FF	FF	FF	FF	อเ.ÿÿÿÿÿ	
          50	    	17:28:50	371.807	          0.584		 217056490	  0CF004EA	L     	  8	FF	FF	FF	00	00	FF	FF	FF	ÿÿÿ__ÿÿÿ	
          51	    	17:28:50	372.391	          0.584		 217944810	  0CFD92EA	L     	  8	C0	FF	FF	FF	FF	FF	FF	FF	ภÿÿÿÿÿÿÿ	
          52	    	17:28:50	372.971	          0.580		 419360490	  18FEEEEA	L     	  8	61	FF	FF	FF	FF	FF	FF	FF	aÿÿÿÿÿÿÿ	
          53	    	17:28:50	386.526	         13.555		 218039018	  0CFF02EA	L     	  8	80	DE	00	00	FF	FF	FF	FF	€Þ__ÿÿÿÿ	
          54	    	17:28:50	401.248	         14.722		 201326826	  0C0000EA	L     	  8	CD	E0	2E	FF	FF	FF	FF	FF	อเ.ÿÿÿÿÿ	
          55	    	17:28:50	401.832	          0.584		 217056490	  0CF004EA	L     	  8	FF	FF	FF	00	00	FF	FF	FF	ÿÿÿ__ÿÿÿ	
          56	    	17:28:50	402.417	          0.585		 217945066	  0CFD93EA	L     	  8	D0	FF	FF	FF	FF	FF	FF	FF	ะÿÿÿÿÿÿÿ	
          57	    	17:28:50	402.805	          0.388		 418004458	  18EA3DEA	L     	  3	CB	FE	00	  	  	  	  	  	หþ_     	
          58	    	17:28:50	416.451	         13.646		 486459370	  1CFEC7EA	L     	  8	FF	FF	FF	FF	FF	DF	FF	FF	ÿÿÿÿÿ฿ÿÿ	
          59	    	17:28:50	431.262	         14.811		 201326826	  0C0000EA	L     	  8	CD	E0	2E	FF	FF	FF	FF	FF	อเ.ÿÿÿÿÿ	
          60	    	17:28:50	431.846	          0.584		 217056490	  0CF004EA	L     	  8	FF	FF	FF	00	00	FF	FF	FF	ÿÿÿ__ÿÿÿ	
          61	    	17:28:50	432.426	          0.580		 419362794	  18FEF7EA	L     	  8	FF	FF	FF	FF	FB	00	FB	00	ÿÿÿÿ๛_๛_	
          62	    	17:28:50	461.187	         28.761		 201326826	  0C0000EA	L     	  8	CD	E0	2E	FF	FF	FF	FF	FF	อเ.ÿÿÿÿÿ	
          63	    	17:28:50	461.771	          0.584		 217056490	  0CF004EA	L     	  8	FF	FF	FF	00	00	FF	FF	FF	ÿÿÿ__ÿÿÿ	
          64	    	17:28:50	462.363	          0.592		 217972202	  0CFDFDEA	L     	  8	00	00	00	00	FF	FF	00	00	____ÿÿ__	
          65	    	17:28:50	491.224	         28.861		 201326826	  0C0000EA	L     	  8	CD	E0	2E	FF	FF	FF	FF	FF	อเ.ÿÿÿÿÿ	
          66	    	17:28:50	491.812	          0.588		 217056490	  0CF004EA	L     	  8	FF	FF	FF	00	00	FF	FF	FF	ÿÿÿ__ÿÿÿ	
          67	    	17:28:50	492.404	          0.592		 218039018	  0CFF02EA	L     	  8	80	DE	00	00	FF	FF	FF	FF	€Þ__ÿÿÿÿ	
          68	    	17:28:50	506.323	         13.919		 217945066	  0CFD93EA	L     	  8	D0	FF	FF	FF	FF	FF	FF	FF	ะÿÿÿÿÿÿÿ	
          69	    	17:28:50	506.915	          0.592		 217972970	  0CFE00EA	L     	  8	00	00	00	00	FF	FF	00	00	____ÿÿ__	
          70	    	17:28:50	521.266	         14.351		 201326826	  0C0000EA	L     	  8	CD	E0	2E	FF	FF	FF	FF	FF	อเ.ÿÿÿÿÿ	
          71	    	17:28:50	521.850	          0.584		 217056490	  0CF004EA	L     	  8	FF	FF	FF	00	00	FF	FF	FF	ÿÿÿ__ÿÿÿ	
          72	    	17:28:50	551.230	         29.380		 201326826	  0C0000EA	L     	  8	CD	E0	2E	FF	FF	FF	FF	FF	อเ.ÿÿÿÿÿ	
          73	    	17:28:50	551.815	          0.585		 217056490	  0CF004EA	L     	  8	FF	FF	FF	00	00	FF	FF	FF	ÿÿÿ__ÿÿÿ	
          74	    	17:28:50	581.187	         29.372		 201326826	  0C0000EA	L     	  8	CD	E0	2E	FF	FF	FF	FF	FF	อเ.ÿÿÿÿÿ	
          75	    	17:28:50	581.771	          0.584		 217056490	  0CF004EA	L     	  8	FF	FF	FF	00	00	FF	FF	FF	ÿÿÿ__ÿÿÿ	
          76	    	17:28:50	596.374	         14.603		 218039018	  0CFF02EA	L     	  8	80	DE	00	00	FF	FF	FF	FF	€Þ__ÿÿÿÿ	
          77	    	17:28:50	611.236	         14.862		 201326826	  0C0000EA	L     	  8	CD	E0	2E	FF	FF	FF	FF	FF	อเ.ÿÿÿÿÿ	
          78	    	17:28:50	611.825	          0.589		 217056490	  0CF004EA	L     	  8	FF	FF	FF	00	00	FF	FF	FF	ÿÿÿ__ÿÿÿ	
          79	    	17:28:50	612.409	          0.584		 217945066	  0CFD93EA	L     	  8	D0	FF	FF	FF	FF	FF	FF	FF	ะÿÿÿÿÿÿÿ	
          80	    	17:28:50	613.008	          0.599		 217974506	  0CFE06EA	L     	  8	00	00	00	00	00	00	00	00	________	
          81	    	17:28:50	613.593	          0.585		 486459370	  1CFEC7EA	L     	  8	FF	FF	FF	FF	FF	DF	FF	FF	ÿÿÿÿÿ฿ÿÿ	
          82	    	17:28:50	626.396	         12.803		 217944810	  0CFD92EA	L     	  8	C0	FF	FF	FF	FF	FF	FF	FF	ภÿÿÿÿÿÿÿ	
          83	    	17:28:50	641.255	         14.859		 201326826	  0C0000EA	L     	  8	CD	E0	2E	FF	FF	FF	FF	FF	อเ.ÿÿÿÿÿ	
          84	    	17:28:50	641.834	          0.579		 217056490	  0CF004EA	L     	  8	FF	FF	FF	00	00	FF	FF	FF	ÿÿÿ__ÿÿÿ	
