[--] ----------------------------------------------
[--] CANreal Logfile Header (created)
[--] ----------------------------------------------
[F1] Source:                  	C:\Users\thomas\Documents\Workspace Tom\HEMS\CAT-C32-1000K-xyz.csplog
[F2] Split file series:       	CAT-C32-1000K-xyz.csplog
[F3] File serial number:      	n/a
[F4] Id-Description file:     	<none>
[F5] Header type:             	0
[F6] Header length:           	1835
[F7] File date:               	17.07.2017
[F8] File time:               	17:09:06
[S1] Hardware:                	1000
[S2] Driver:                  	2607
[S3] Firmware:                	1100
[S5] dll:                     	4807
[S6] Board:                   	CAN_USB2
[S7] status:                  	00000000
[S8] OS:                      	Windows 7 Service Pack 1 (6,1,7601,2,[Service Pack 1])
[S9] CANreal:                 	4.84
[SA] Features:                	0972 (2b Ts Lo St )
[SB] HW Time stamps:          	resolution 1.000 MHz <> 1000.000 nsec (OK)
[C1] Net number:              	0
[C2] Baud:                    	250.0
[C3] 29-bit-Ids:              	1 - enabled
[T0] Start trigger:           	none
[T1] End   trigger:           	none
[C4] Id-Area:                 	0000-2047 ($000-$7FF)
[--] ----------------------------------------------
[--] Frame_Number	Trigger	Absolute_Time	Msec	Relative_Time		CAN_Id_dec	CAN_Id_hex	Attributes	Length	d1	d2	d3	d4	d5	d6	d7	d8	Text    	
[--]     Num	Trig	     Abs	Msec	            Rel		     IdDec	     IdHex	Attr	Len	d1	d2	d3	d4	d5	d6	d7	d8	Text    	
          58	    	17:09:07	791.030	         37.379		 217944554	  0CFD91EA	L     	  8	FF	FF	FF	FF	FF	FF	FF	FF	ÿÿÿÿÿÿÿÿ	
          59	    	17:09:07	791.910	          0.880		 218034666	  0CFEF1EA	L     	  8	FF	FF	FF	FF	FF	FF	FF	3F	ÿÿÿÿÿÿÿ?	
          60	    	17:09:07	842.964	         51.054		 419358442	  18FEE6EA	L     	  8	44	0A	09	09	2A	0F	FF	FF	D___*_ÿÿ	
          61	    	17:09:07	843.833	          0.869		 218034666	  0CFEF1EA	L     	  8	FF	FF	FF	FF	FF	FF	FF	3F	ÿÿÿÿÿÿÿ?	
          62	    	17:09:07	886.131	         42.298		 218034666	  0CFEF1EA	L     	  8	FF	FF	FF	FF	FF	FF	FF	3F	ÿÿÿÿÿÿÿ?	
          63	    	17:09:07	957.168	         71.037		 218034666	  0CFEF1EA	L     	  8	FF	FF	FF	FF	FF	FF	FF	3F	ÿÿÿÿÿÿÿ?	
          64	    	17:09:07	990.411	         33.243		 217944554	  0CFD91EA	L     	  8	FF	FF	FF	FF	FF	FF	FF	FF	ÿÿÿÿÿÿÿÿ	
          65	    	17:09:07	991.339	          0.928		 218034666	  0CFEF1EA	L     	  8	FF	FF	FF	FF	FF	FF	FF	3F	ÿÿÿÿÿÿÿ?	
          66	    	17:09:07	992.512	          1.173		 419362794	  18FEF7EA	L     	  8	FF	FF	FF	FF	FB	01	FB	01	ÿÿÿÿû_û_	
          67	    	17:09:08	044.254	         51.742		 218034666	  0CFEF1EA	L     	  8	FF	FF	FF	FF	FF	FF	FF	3F	ÿÿÿÿÿÿÿ?	
          68	    	17:09:08	086.116	         41.862		 218034666	  0CFEF1EA	L     	  8	FF	FF	FF	FF	FF	FF	FF	3F	ÿÿÿÿÿÿÿ?	
          69	    	17:09:08	147.906	         61.790		 218034666	  0CFEF1EA	L     	  8	FF	FF	FF	FF	FF	FF	FF	3F	ÿÿÿÿÿÿÿ?	
          70	    	17:09:08	190.108	         42.202		 217944554	  0CFD91EA	L     	  8	FF	FF	FF	FF	FF	FF	FF	FF	ÿÿÿÿÿÿÿÿ	
          71	    	17:09:08	190.989	          0.881		 218034666	  0CFEF1EA	L     	  8	FF	FF	FF	FF	FF	FF	FF	3F	ÿÿÿÿÿÿÿ?	
          72	    	17:09:08	241.304	         50.315		 218034666	  0CFEF1EA	L     	  8	FF	FF	FF	FF	FF	FF	FF	3F	ÿÿÿÿÿÿÿ?	
          73	    	17:09:08	286.705	         45.401		 218034666	  0CFEF1EA	L     	  8	FF	FF	FF	FF	FF	FF	FF	3F	ÿÿÿÿÿÿÿ?	
          74	    	17:09:08	346.775	         60.070		 419358442	  18FEE6EA	L     	  8	48	0A	09	09	2A	0F	FF	FF	H___*_ÿÿ	
          75	    	17:09:08	347.655	          0.880		 218034666	  0CFEF1EA	L     	  8	FF	FF	FF	FF	FF	FF	FF	3F	ÿÿÿÿÿÿÿ?	
          76	    	17:09:08	388.977	         41.322		 217944554	  0CFD91EA	L     	  8	FF	FF	FF	FF	FF	FF	FF	FF	ÿÿÿÿÿÿÿÿ	
          77	    	17:09:08	389.857	          0.880		 218034666	  0CFEF1EA	L     	  8	FF	FF	FF	FF	FF	FF	FF	3F	ÿÿÿÿÿÿÿ?	
          78	    	17:09:08	442.703	         52.846		 218034666	  0CFEF1EA	L     	  8	FF	FF	FF	FF	FF	FF	FF	3F	ÿÿÿÿÿÿÿ?	
          79	    	17:09:08	485.166	         42.463		 218034666	  0CFEF1EA	L     	  8	FF	FF	FF	FF	FF	FF	FF	3F	ÿÿÿÿÿÿÿ?	
          80	    	17:09:08	546.387	         61.221		 218034666	  0CFEF1EA	L     	  8	FF	FF	FF	FF	FF	FF	FF	3F	ÿÿÿÿÿÿÿ?	
          81	    	17:09:08	558.791	         12.404		 419351040	  18FECA00	L     	  8	C3	FF	00	00	00	00	FF	FF	Ãÿ____ÿÿ	
          82	    	17:09:08	559.719	          0.928		 419351041	  18FECA01	L     	  8	C3	FF	00	00	00	00	FF	FF	Ãÿ____ÿÿ	
          83	    	17:09:08	560.603	          0.884		 419351184	  18FECA90	L     	  8	C3	FF	00	00	00	00	FF	FF	Ãÿ____ÿÿ	
          84	    	17:09:08	561.532	          0.929		 419351276	  18FECAEC	L     	  8	C3	FF	00	00	00	00	FF	FF	Ãÿ____ÿÿ	
          85	    	17:09:08	562.460	          0.928		 418185194	  18ECFFEA	L     	  8	20	0E	00	02	FF	CA	FE	00	____ÿÊþ_	
          86	    	17:09:08	590.327	         27.867		 217944554	  0CFD91EA	L     	  8	FF	FF	FF	FF	FF	FF	FF	FF	ÿÿÿÿÿÿÿÿ	
          87	    	17:09:08	591.255	          0.928		 218034666	  0CFEF1EA	L     	  8	FF	FF	FF	FF	FF	FF	FF	3F	ÿÿÿÿÿÿÿ?	
          88	    	17:09:08	642.237	         50.982		 218034666	  0CFEF1EA	L     	  8	FF	FF	FF	FF	FF	FF	FF	3F	ÿÿÿÿÿÿÿ?	
          89	    	17:09:08	692.900	         50.663		 218034666	  0CFEF1EA	L     	  8	FF	FF	FF	FF	FF	FF	FF	3F	ÿÿÿÿÿÿÿ?	
          90	    	17:09:08	693.732	          0.832		 419357930	  18FEE4EA	L     	  8	FF	FF	FF	FF	FF	FF	FC	FF	ÿÿÿÿÿÿüÿ	
          91	    	17:09:08	746.074	         52.342		 218034666	  0CFEF1EA	L     	  8	FF	FF	FF	FF	FF	FF	FF	3F	ÿÿÿÿÿÿÿ?	
          92	    	17:09:08	752.310	          6.236		 418119658	  18EBFFEA	L     	  8	01	C7	FF	A7	0F	1F	63	58	_Çÿ§__cX	
          93	    	17:09:08	789.425	         37.115		 217944554	  0CFD91EA	L     	  8	FF	FF	FF	FF	FF	FF	FF	FF	ÿÿÿÿÿÿÿÿ	
          94	    	17:09:08	790.401	          0.976		 218034666	  0CFEF1EA	L     	  8	FF	FF	FF	FF	FF	FF	FF	3F	ÿÿÿÿÿÿÿ?	
          95	    	17:09:08	841.559	         51.158		 419358442	  18FEE6EA	L     	  8	48	0A	09	09	2A	0F	FF	FF	H___*_ÿÿ	
          96	    	17:09:08	842.423	          0.864		 218034666	  0CFEF1EA	L     	  8	FF	FF	FF	FF	FF	FF	FF	3F	ÿÿÿÿÿÿÿ?	
          97	    	17:09:08	844.292	          1.869		 418119658	  18EBFFEA	L     	  8	02	0A	1F	63	A7	00	11	63	___c§__c	
          98	    	17:09:08	884.834	         40.542		 218034666	  0CFEF1EA	L     	  8	FF	FF	FF	FF	FF	FF	FF	3F	ÿÿÿÿÿÿÿ?	
          99	    	17:09:08	955.375	         70.541		 218034666	  0CFEF1EA	L     	  8	FF	FF	FF	FF	FF	FF	FF	3F	ÿÿÿÿÿÿÿ?	
         100	    	17:09:08	988.170	         32.795		 217944554	  0CFD91EA	L     	  8	FF	FF	FF	FF	FF	FF	FF	FF	ÿÿÿÿÿÿÿÿ	
         101	    	17:09:08	989.051	          0.881		 218034666	  0CFEF1EA	L     	  8	FF	FF	FF	FF	FF	FF	FF	3F	ÿÿÿÿÿÿÿ?	
         102	    	17:09:08	989.935	          0.884		 419362794	  18FEF7EA	L     	  8	FF	FF	FF	FF	FB	01	FB	01	ÿÿÿÿû_û_	
         103	    	17:09:09	043.541	         53.606		 218034666	  0CFEF1EA	L     	  8	FF	FF	FF	FF	FF	FF	FF	3F	ÿÿÿÿÿÿÿ?	
         104	    	17:09:09	084.499	         40.958		 218034666	  0CFEF1EA	L     	  8	FF	FF	FF	FF	FF	FF	FF	3F	ÿÿÿÿÿÿÿ?	
         105	    	17:09:09	146.713	         62.214		 218034666	  0CFEF1EA	L     	  8	FF	FF	FF	FF	FF	FF	FF	3F	ÿÿÿÿÿÿÿ?	
         106	    	17:09:09	188.459	         41.746		 217944554	  0CFD91EA	L     	  8	FF	FF	FF	FF	FF	FF	FF	FF	ÿÿÿÿÿÿÿÿ	
         107	    	17:09:09	189.340	          0.881		 218034666	  0CFEF1EA	L     	  8	FF	FF	FF	FF	FF	FF	FF	3F	ÿÿÿÿÿÿÿ?	
         108	    	17:09:09	240.770	         51.430		 218034666	  0CFEF1EA	L     	  8	FF	FF	FF	FF	FF	FF	FF	3F	ÿÿÿÿÿÿÿ?	
         109	    	17:09:09	284.376	         43.606		 218034666	  0CFEF1EA	L     	  8	FF	FF	FF	FF	FF	FF	FF	3F	ÿÿÿÿÿÿÿ?	
         110	    	17:09:09	345.370	         60.994		 419358442	  18FEE6EA	L     	  8	4C	0A	09	09	2A	0F	FF	FF	L___*_ÿÿ	
         111	    	17:09:09	346.290	          0.920		 218034666	  0CFEF1EA	L     	  8	FF	FF	FF	FF	FF	FF	FF	3F	ÿÿÿÿÿÿÿ?	
         112	    	17:09:09	387.628	         41.338		 217944554	  0CFD91EA	L     	  8	FF	FF	FF	FF	FF	FF	FF	FF	ÿÿÿÿÿÿÿÿ	
         113	    	17:09:09	388.517	          0.889		 218034666	  0CFEF1EA	L     	  8	FF	FF	FF	FF	FF	FF	FF	3F	ÿÿÿÿÿÿÿ?	
         114	    	17:09:09	441.227	         52.710		 218034666	  0CFEF1EA	L     	  8	FF	FF	FF	FF	FF	FF	FF	3F	ÿÿÿÿÿÿÿ?	
         115	    	17:09:09	483.993	         42.766		 218034666	  0CFEF1EA	L     	  8	FF	FF	FF	FF	FF	FF	FF	3F	ÿÿÿÿÿÿÿ?	
         116	    	17:09:09	545.023	         61.030		 218034666	  0CFEF1EA	L     	  8	FF	FF	FF	FF	FF	FF	FF	3F	ÿÿÿÿÿÿÿ?	
         117	    	17:09:09	551.080	          6.057		 419358186	  18FEE5EA	L     	  8	F9	FA	05	00	FF	FF	FF	FF	ùú__ÿÿÿÿ	
         118	    	17:09:09	558.371	          7.291		 419351040	  18FECA00	L     	  8	C3	FF	00	00	00	00	FF	FF	Ãÿ____ÿÿ	
         119	    	17:09:09	559.259	          0.888		 419351041	  18FECA01	L     	  8	C3	FF	00	00	00	00	FF	FF	Ãÿ____ÿÿ	
         120	    	17:09:09	560.183	          0.924		 419351184	  18FECA90	L     	  8	C3	FF	00	00	00	00	FF	FF	Ãÿ____ÿÿ	
         121	    	17:09:09	561.063	          0.880		 419351276	  18FECAEC	L     	  8	C3	FF	00	00	00	00	FF	FF	Ãÿ____ÿÿ	
         122	    	17:09:09	562.039	          0.976		 418185194	  18ECFFEA	L     	  8	20	0E	00	02	FF	CA	FE	00	____ÿÊþ_	
