61485,8,7,7.3,5351,Status
61485,8,7,7.5,5352,Status
61485,8,7,7.7,5353,Status
61486,8,1,1-2,5386,Status
61486,8,3,3-4,5387,Status
61486,8,5,5-6,649,Status
61486,8,7,7-8,6201,Measured
61487,8,1,1.1,5676,Status
61487,8,1,1.5,5677,Status
61487,8,2,2.1,5678,Status
61487,8,2,2.4,5679,Status
61487,8,3,3,5680,Status
61488,8,1,1-2,5750,Status
61488,8,3,3.5,5751,Status
61488,8,4,4-6,5752,Status
61488,8,7,7,5753,Measured
61489,8,1,1-2,5821,Measured
61489,8,3,3.1,5822,Status
61490,8,1,1-2,5823,Measured
61490,8,3,3.1,5824,Status
61491,8,1,1-2,5848,Measured
61491,8,3,3.1,5849,Status
61491,8,4,4.1,5850,Status
61491,8,4,4.3,5851,Status
61491,8,4,4.5,5852,Status
61491,8,5,5.1,5853,Status
61491,8,6,6.1,5854,Status
61492,8,1,1-2,5855,Measured
61492,8,3,3.1,5856,Status
61492,8,4,4.1,5857,Status
61492,8,4,4.3,5858,Status
61492,8,4,4.5,5859,Status
61492,8,5,5.1,5860,Status
61492,8,6,6.1,5861,Status
61494,8,1,1.1,8103,Measured
61494,8,1,1.3,8104,Measured
61494,8,1,1.5,8105,Measured
61494,8,1,1.7,8106,Measured
61494,8,2,2.1,8107,Measured
61494,8,2,2.3,8108,Measured
61494,8,5,5.1,8109,Measured
61494,8,5,5.3,8110,Measured
61494,8,5,5.5,8111,Measured
61494,8,5,5.7,8112,Measured
61494,8,6,6.1,8113,Measured
61494,8,6,6.3,8114,Measured
61495,8,1,1.1,6311,Status
61495,8,1,1.6,6312,Status
61495,8,2,2,6313,Measured
61495,8,3,3,6314,Measured
61495,8,4,4,6315,Measured
61495,8,5,5.1,6316,Status
61496,8,1,1,6386,Measured
61496,8,2,2-3,6387,Measured
61496,8,4,4-5,6388,Measured
61496,8,6,6-7,6389,Measured
61496,8,8,8.1,6792,Status
61497,8,1,1-2,6392,Status
61497,8,3,3-4,6393,Measured
61497,8,5,5-6,8310,Measured
61498,8,1,1-2,6396,Measured
61498,8,3,3-4,6397,Measured
61498,8,5,5,6398,Status
61498,8,6,6.1,6399,Measured
61498,8,7,7,7609,Status
61498,8,8,8,7629,Measured
61499,8,1,1-2,6400,Measured
61499,8,3,3-4,6401,Measured
61499,8,5,5,6402,Status
61499,8,6,6.1,6403,Measured
61499,8,7,7,7610,Status
61499,8,8,8,7630,Measured
61500,8,1,1-2,6404,Measured
61500,8,3,3-4,6405,Measured
61500,8,5,5,6406,Status
61500,8,6,6.1,6407,Measured
61500,8,7,7,7611,Status
61500,8,8,8,7631,Measured
61501,8,1,1-2,6408,Measured
61501,8,3,3-4,6409,Measured
61501,8,5,5,6410,Status
61501,8,6,6.1,6411,Measured
61501,8,7,7,7612,Status
61501,8,8,8,7632,Measured
61502,8,1,1-2,6412,Measured
61502,8,3,3-4,6413,Measured
61502,8,5,5,6414,Status
61502,8,6,6.1,6415,Measured
61502,8,7,7,7613,Status
61502,8,8,8,7633,Measured
61503,8,1,1-2,6416,Measured
61503,8,3,3-4,6417,Measured
61503,8,5,5,6418,Status
61503,8,6,6.1,6419,Measured
61503,8,7,7,7614,Status
61503,8,8,8,7634,Measured
61504,8,1,1-2,6420,Measured
61504,8,3,3-4,6421,Measured
61504,8,5,5,6422,Status
61504,8,6,6.1,6423,Measured
61504,8,7,7,7615,Status
61504,8,8,8,7635,Measured
61505,8,1,1-2,6424,Measured
61505,8,3,3-4,6425,Measured
61505,8,5,5,6426,Status
61505,8,6,6.1,6427,Measured
61505,8,7,7,7616,Status
61505,8,8,8,7636,Measured
61506,8,1,1-2,6428,Measured
61506,8,3,3-4,6429,Measured
61506,8,5,5,6430,Status
61506,8,6,6.1,6431,Measured
61506,8,7,7,7617,Status
61506,8,8,8,7637,Measured
61507,8,1,1-2,6432,Measured
61507,8,3,3-4,6433,Measured
61507,8,5,5,6434,Status
61507,8,6,6.1,6435,Measured
61507,8,7,7,7618,Status
61507,8,8,8,7638,Measured
61508,8,1,1-2,6436,Measured
61508,8,3,3-4,6437,Measured
61508,8,5,5,6438,Status
61508,8,6,6.1,6439,Measured
61508,8,7,7,7619,Status
61508,8,8,8,7639,Measured
61509,8,1,1-2,6440,Measured
61509,8,3,3-4,6441,Measured
61509,8,5,5,6442,Status
61509,8,6,6.1,6443,Measured
61509,8,7,7,7620,Status
61509,8,8,8,7640,Measured
61510,8,1,1-2,6444,Measured
61510,8,3,3-4,6445,Measured
61510,8,5,5,6446,Status
61510,8,6,6.1,6447,Measured
61510,8,7,7,7621,Status
61510,8,8,8,7641,Measured
61511,8,1,1-2,6448,Measured
61511,8,3,3-4,6449,Measured
61511,8,5,5,6450,Status
61511,8,6,6.1,6451,Measured
61511,8,7,7,7622,Status
61511,8,8,8,7642,Measured
61512,8,1,1-2,6452,Measured
61512,8,3,3-4,6453,Measured
61512,8,5,5,6454,Status
61512,8,6,6.1,6455,Measured
61512,8,7,7,7623,Status
61512,8,8,8,7643,Measured
61513,8,1,1-2,6456,Measured
61513,8,3,3-4,6457,Measured
61513,8,5,5,6458,Status
61513,8,6,6.1,6459,Measured
61513,8,7,7,7624,Status
61513,8,8,8,7644,Measured
61514,8,1,1-2,6460,Measured
61514,8,3,3-4,6461,Measured
61514,8,5,5,6462,Status
61514,8,6,6.1,6463,Measured
61514,8,7,7,7625,Status
61514,8,8,8,7645,Measured
61515,8,1,1-2,6464,Measured
61515,8,3,3-4,6465,Measured
61515,8,5,5,6466,Status
61515,8,6,6.1,6467,Measured
61515,8,7,7,7626,Status
61515,8,8,8,7646,Measured
61516,8,1,1-2,6468,Measured
61516,8,3,3-4,6469,Measured
61516,8,5,5,6470,Status
61516,8,6,6.1,6471,Measured
61516,8,7,7,7627,Status
61516,8,8,8,7647,Measured
61517,8,1,1-2,6472,Measured
61517,8,3,3-4,6473,Measured
61517,8,5,5,6474,Status
61517,8,6,6.1,6475,Measured
61517,8,7,7,7628,Status
61517,8,8,8,7648,Measured
61518,8,1,1-2,6483,Measured
61518,8,3,3-4,6484,Measured
61518,8,5,5-6,6485,Measured
61518,8,7,7-8,6486,Measured
61519,8,1,1-2,6487,Measured
61519,8,3,3-4,6488,Measured
61519,8,5,5-6,6489,Measured
61519,8,7,7-8,6490,Measured
61520,8,1,1-2,6491,Measured
61520,8,3,3-4,6492,Measured
61520,8,5,5-6,6493,Measured
61520,8,7,7-8,6494,Measured
61521,8,1,1-2,6495,Measured
61521,8,3,3-4,6496,Measured
61521,8,5,5-6,6497,Measured
61521,8,7,7-8,6498,Measured
61522,8,1,1-2,6499,Measured
61522,8,3,3-4,6500,Measured
61522,8,5,5-6,6501,Measured
61522,8,7,7-8,6502,Measured
61523,8,1,1-2,6503,Measured
61523,8,3,3-4,6504,Measured
61523,8,5,5-6,6505,Measured
61523,8,7,7-8,6506,Measured
61524,8,1,1-2,6507,Measured
61524,8,3,3-4,6508,Measured
61524,8,5,5-6,6509,Measured
61524,8,7,7-8,6510,Measured
61525,8,1,1-2,6511,Measured
61525,8,3,3-4,6512,Measured
61525,8,5,5-6,6513,Measured
61525,8,7,7-8,6514,Measured
61526,8,1,1-2,6515,Measured
61526,8,3,3-4,6516,Measured
61526,8,5,5-6,6517,Measured
61526,8,7,7-8,6518,Measured
61527,8,1,1-2,6519,Measured
61527,8,3,3-4,6520,Measured
61527,8,5,5-6,6521,Measured
61527,8,7,7-8,6522,Measured
61528,8,1,1-2,6523,Measured
61528,8,3,3-4,6524,Measured
61528,8,5,5-6,6525,Measured
61528,8,7,7-8,6526,Measured
61529,8,1,1-2,6527,Measured
61529,8,3,3-4,6528,Measured
61529,8,5,5-6,6529,Measured
61529,8,7,7-8,6530,Measured
61530,8,1,1-2,6531,Measured
61530,8,3,3-4,6532,Measured
61530,8,5,5-6,6533,Measured
61530,8,7,7-8,6534,Measured
61531,8,1,1-2,6535,Measured
61531,8,3,3-4,6536,Measured
61531,8,5,5-6,6537,Measured
61531,8,7,7-8,6538,Measured
61532,8,1,1-2,6539,Measured
61532,8,3,3-4,6540,Measured
61532,8,5,5-6,6541,Measured
61532,8,7,7-8,6542,Measured
61533,8,1,1-2,6543,Measured
61533,8,3,3-4,6544,Measured
61533,8,5,5-6,6545,Measured
61533,8,7,7-8,6546,Measured
61534,8,1,1-2,6547,Measured
61534,8,3,3-4,6548,Measured
61534,8,5,5-6,6549,Measured
61534,8,7,7-8,6550,Measured
61535,8,1,1-2,6551,Measured
61535,8,3,3-4,6552,Measured
61535,8,5,5-6,6553,Measured
61535,8,7,7-8,6554,Measured
61536,8,1,1-2,6555,Measured
61536,8,3,3-4,6556,Measured
61536,8,5,5-6,6557,Measured
61536,8,7,7-8,6558,Measured
61537,8,1,1-2,6559,Measured
61537,8,3,3-4,6560,Measured
61537,8,5,5-6,6561,Measured
61537,8,7,7-8,6562,Measured
61538,8,1,1-2,6583,Measured
61538,8,3,3-4,6584,Measured
61538,8,5,5-6,6585,Measured
61538,8,7,7-8,160,Measured
61539,8,1,1-2,6656,Measured
61539,8,3,3-4,6657,Measured
61540,8,1,1-2,6658,Measured
61540,8,3,3-4,6659,Measured
61540,8,5,5-6,6660,Measured
61540,8,7,7-8,6661,Measured
61541,8,1,1-2,6662,Measured
61541,8,3,3-4,6663,Measured
61541,8,5,5-6,6664,Measured
61541,8,7,7-8,6665,Measured
61542,8,1,1-2,6666,Measured
61542,8,3,3-4,6667,Measured
61542,8,5,5-6,6668,Measured
61542,8,7,7-8,6669,Measured
61543,8,1,1-2,6670,Measured
61543,8,3,3-4,6671,Measured
61543,8,5,5-6,6672,Measured
61543,8,7,7-8,6673,Measured
61544,8,1,1-2,6674,Measured
61544,8,3,3-4,6675,Measured
61544,8,5,5-6,6676,Measured
61544,8,7,7-8,6677,Measured
61545,8,1,1-2,6678,Measured
61545,8,3,3-4,6679,Measured
61545,8,5,5-6,6680,Measured
61545,8,7,7-8,6681,Measured
61546,8,1,1-2,6682,Measured
61546,8,3,3-4,6683,Measured
61546,8,5,5-6,6684,Measured
61546,8,7,7-8,6685,Measured
61547,8,1,1-2,6686,Measured
61547,8,3,3-4,6687,Measured
61547,8,5,5-6,6688,Measured
61547,8,7,7-8,6689,Measured
61548,8,1,1-2,6690,Measured
61548,8,3,3-4,6691,Measured
61548,8,5,5-6,6692,Measured
61548,8,7,7-8,6693,Measured
61549,8,1,1-2,6694,Measured
61549,8,3,3-4,6695,Measured
61549,8,5,5-6,6696,Measured
61549,8,7,7-8,6697,Measured
61550,8,1,1-2,6719,Status
61550,8,3,3-4,6720,Status
61584,8,1,1-2,5917,Measured
61584,8,3,3-4,5918,Measured
61584,8,5,5-6,5919,Measured
61584,8,7,7-8,5920,Measured
61585,8,1,1-2,5921,Measured
61585,8,3,3-4,5922,Measured
61585,8,5,5-6,5923,Measured
61585,8,7,7.1,5924,Measured
61586,8,1,1-2,8075,Measured
61586,8,3,3-4,8076,Measured
61586,8,5,5-6,8077,Measured
61586,8,7,7.1,8078,Measured
61587,8,1,1-2,8079,Measured
61587,8,3,3-4,8080,Measured
61587,8,5,5-6,8081,Measured
61588,8,1,1-2,8082,Measured
61588,8,3,3-4,8083,Measured
61588,8,5,5-6,8084,Measured
61588,8,7,7-8,8085,Measured
61589,8,1,1-2,8086,Measured
61589,8,3,3-4,8087,Measured
61589,8,5,5,8088,Measured
61589,8,6,6,8089,Measured
61589,8,7,7,8204,Measured
61590,8,1,1.1,8091,Measured
61590,8,1,1.3,8092,Measured
61590,8,1,1.5,8093,Measured
61590,8,2,2.1,8094,Measured
61590,8,2,2.3,8095,Measured
61590,8,2,2.5,8096,Measured
61590,8,3,3.1,8097,Measured
61590,8,3,3.5,8098,Measured
61590,8,3,3.7,8099,Measured
61590,8,4,4.1,8100,Measured
61590,8,4,4.5,8101,Measured
61590,8,4,4.7,8102,Measured
61590,8,5,5.1,8207,Status
61590,8,6,6.1,8413,Measured
61590,8,6,6.5,8414,Measured
61600,8,1,1-3,8205,Measured
61600,8,4,4-6,8206,Measured
61600,8,7,7-8,8090,Measured
61648,8,1,1,6991,Status
61648,8,2,2.1,6992,Status
61648,8,2,2.3,6993,Status
61648,8,2,2.5,6994,Status
61648,8,2,2.7,6995,Status
61648,8,3,3.1,6996,Status
61648,8,3,3.3,6997,Status
61648,8,3,3.5,6998,Status
61648,8,3,3.7,6999,Status
61648,8,4,4.1,7000,Status
61648,8,4,4.3,7001,Status
61648,8,4,4.5,7002,Status
61648,8,4,4.7,7003,Status
61648,8,5,5.1,7004,Status
61648,8,5,5.3,7005,Status
61648,8,5,5.5,7006,Status
61648,8,5,5.7,7007,Status
61648,8,6,6.1,7008,Status
61648,8,6,6.3,7009,Status
61648,8,6,6.5,7010,Status
61648,8,6,6.7,7011,Status
61648,8,7,7.1,7012,Status
61648,8,7,7.3,7013,Status
61648,8,7,7.5,7014,Status
61648,8,7,7.7,7015,Status
61649,8,1,1.1,7088,Status
61649,8,1,1.6,7089,Status
61649,8,2,2,7090,Measured
61649,8,3,3,7091,Status
61649,8,4,4,7092,Measured
61649,8,5,5.1,7093,Status
61650,8,1,1-2,7094,Status
61650,8,3,3.1,6330,Measured
61650,8,5,5-6,8151,Measured
61651,8,1,1-2,7316,Status
61651,8,3,3.1,7317,Status
61651,8,3,3.5,7429,Status
61651,8,3,3.7,7431,Measured
61651,8,4,4,7432,Measured
61651,8,5,5,7433,Measured
61651,8,6,6.1,7434,Status
61651,8,6,6.3,7435,Status
61651,8,6,6.5,7430,Status
61654,8,1,1,8328,Measured
61654,8,2,2,8329,Measured
61654,8,3,3,8330,Measured
61654,8,4,4,8331,Measured
61654,8,5,5,8332,Measured
61654,8,6,6,8333,Status
61654,8,7,7.1,8334,Measured
61654,8,7,7.4,8335,Measured
61654,8,7,7.7,8336,Status
61655,8,1,1,8337,Measured
61655,8,2,2,8338,Measured
61655,8,3,3,8339,Measured
61655,8,7,7.1,8340,Measured
61655,8,7,7.4,8341,Status
61655,8,7,7.6,8851,Status
61658,8,1,1,8342,Measured
61658,8,2,2,8343,Measured
61658,8,3,3,8344,Measured
61658,8,4,4,8345,Measured
61658,8,5,5,8346,Measured
61658,8,6,6,8347,Status
61658,8,7,7.1,8348,Measured
61658,8,7,7.4,8349,Measured
61658,8,7,7.7,8350,Status
61659,8,1,1,8351,Measured
61659,8,2,2,8352,Measured
61659,8,3,3,8353,Measured
61659,8,7,7.1,8354,Measured
61659,8,7,7.4,8355,Status
61659,8,7,7.6,8852,Status
61662,8,1,1,8356,Measured
61662,8,2,2,8357,Measured
61662,8,3,3,8358,Measured
61662,8,4,4,8359,Measured
61662,8,5,5,8360,Measured
61662,8,6,6,8361,Status
61662,8,7,7.1,8362,Measured
61662,8,7,7.4,8363,Measured
61662,8,7,7.7,8364,Status
61663,8,1,1,8365,Measured
61663,8,2,2,8366,Measured
61663,8,3,3,8367,Measured
61663,8,7,7.1,8368,Measured
61663,8,7,7.4,8369,Status
61663,8,7,7.6,8853,Status
61666,8,1,1,8370,Measured
61666,8,2,2,8371,Measured
61666,8,3,3,8372,Measured
61666,8,4,4,8373,Measured
61666,8,5,5,8374,Measured
61666,8,6,6,8375,Status
61666,8,7,7.1,8376,Measured
61666,8,7,7.4,8377,Measured
61666,8,7,7.7,8378,Status
61667,8,1,1,8379,Measured
61667,8,2,2,8380,Measured
61667,8,3,3,8381,Measured
61667,8,7,7.1,8382,Measured
61667,8,7,7.4,8383,Status
61667,8,7,7.6,8854,Status
61669,8,1,1,7356,Status
61669,8,2,2,7357,Status
61669,8,3,3,7358,Status
61669,8,4,4,7359,Status
61669,8,5,5,7360,Status
61669,8,6,6,7361,Status
61669,8,7,7,7362,Status
61669,8,8,8,7363,Status
61670,8,1,1,7364,Status
61670,8,2,2,7365,Status
61670,8,3,3,7366,Status
61670,8,4,4,7367,Status
61670,8,5,5,7368,Status
61670,8,6,6,7369,Status
61670,8,7,7,7370,Status
61670,8,8,8,7371,Status
61671,8,1,1,7372,Status
61671,8,2,2,7373,Status
61671,8,3,3,7374,Status
61671,8,4,4,7375,Status
61671,8,5,5,7376,Status
61671,8,6,6,7377,Status
61671,8,7,7,7378,Status
61671,8,8,8,7379,Status
61672,8,5,5-6,7593,Status
61672,8,7,7-8,7594,Status
61673,8,1,1-2,7649,Measured
61673,8,3,3-4,7650,Measured
61673,8,5,5.1,7651,Status
61673,8,5,5.3,7652,Status
61673,8,5,5.5,7653,Status
61673,8,5,5.7,7654,Status
61673,8,6,6.1,7655,Status
61673,8,6,6.6,7656,Status
61673,8,7,7.1,7657,Status
61673,8,7,7.6,7658,Status
61673,8,8,8.1,7659,Status
61674,8,1,1-2,7660,Measured
61674,8,3,3-4,7661,Measured
61674,8,5,5.1,7662,Status
61674,8,5,5.3,7663,Status
61674,8,5,5.5,7664,Status
61674,8,5,5.7,7665,Status
61674,8,6,6.1,7666,Status
61674,8,6,6.6,7667,Status
61674,8,7,7.1,7668,Status
61674,8,7,7.6,7669,Status
61674,8,8,8.1,7670,Status
61675,8,1,1-2,7671,Measured
61675,8,3,3-4,7672,Measured
61675,8,5,5.1,7673,Status
61675,8,5,5.3,7674,Status
61675,8,5,5.5,7675,Status
61675,8,5,5.7,7676,Status
61675,8,6,6.1,7677,Status
61675,8,6,6.6,7678,Status
61675,8,7,7.1,7679,Status
61675,8,7,7.6,7680,Status
61675,8,8,8.1,7681,Status
61676,8,1,1-2,7682,Measured
61676,8,3,3-4,7683,Measured
61676,8,5,5.1,7684,Status
61676,8,5,5.3,7685,Status
61676,8,5,5.5,7686,Status
61676,8,5,5.7,7687,Status
61676,8,6,6.1,7688,Status
61676,8,6,6.6,7689,Status
61676,8,7,7.1,7690,Status
61676,8,7,7.6,7691,Status
61676,8,8,8.1,7692,Status
61677,8,1,1.1,7745,Status
61677,8,1,1.3,7746,Status
61677,8,1,1.6,7788,Status
61677,8,2,2.1,7747,Status
61677,8,2,2.3,7748,Status
61677,8,2,2.6,7749,Status
61677,8,7,7.5,7750,Status
61677,8,8,8,7751,Status
61685,8,1,1.1,7752,Status
61685,8,1,1.3,7753,Status
61685,8,2,2.1,7754,Status
61685,8,7,7.1,7755,Status
61685,8,7,7.3,7756,Status
61685,8,7,7.5,7757,Status
61685,8,8,8,7758,Status
61689,8,1,1.1,7770,Status
61689,8,2,2.1,7771,Status
61689,8,3,3.1,7772,Status
61689,8,4,4.1,7773,Status
61689,8,5,5.1,7774,Status
61689,8,6,6.1,7775,Status
61689,8,7,7.1,7776,Status
61689,8,8,8.1,7777,Status
61690,8,1,1-2,7779,Measured
61690,8,3,3-4,7780,Measured
61690,8,5,5,8613,Status
61691,8,1,1-2,7783,Status
61691,8,3,3-4,8442,Status
61692,8,1,1-2,7784,Status
61693,8,1,1-2,7786,Measured
61694,8,1,1-2,7787,Measured
61695,8,1,1-2,7790,Measured
61695,8,3,3.6,7791,Status
61695,8,4,4.1,7792,Status
61695,8,5,5-6,7793,Measured
61695,8,7,7.6,7794,Status
61695,8,8,8.1,7795,Status
61696,8,1,1-2,7796,Measured
61696,8,3,3,7797,Status
61696,8,4,4-5,7798,Measured
61696,8,6,6,7799,Status
61697,8,1,1-2,7802,Measured
61697,8,3,3.6,7803,Status
61697,8,4,4.1,7804,Status
61697,8,5,5-6,7805,Measured
61697,8,7,7.6,7806,Status
61697,8,8,8.1,7807,Status
61698,8,1,1-2,7808,Measured
61698,8,3,3,7809,Status
61698,8,4,4-5,7810,Measured
61698,8,6,6,7811,Status
61699,8,1,1-4,7831,Measured
61699,8,5,5-8,7832,Measured
61700,8,1,1-2,7846,Measured
61701,8,1,1-2,7939,Measured
61701,8,3,3-4,7940,Measured
61702,8,1,1-2,8154,Measured
61702,8,3,3-4,8155,Measured
61703,8,1,1-2,8156,Measured
61703,8,3,3,8157,Measured
61703,8,4,4-5,8158,Measured
61704,8,1,1.1,8214,Status
61704,8,1,1.3,8215,Status
61704,8,1,1.5,8216,Status
61704,8,1,1.7,8217,Status
61704,8,2,2.1,8218,Status
61704,8,2,2.3,8219,Status
61704,8,2,2.5,8220,Status
61704,8,2,2.7,8221,Status
61704,8,3,3.1,8222,Status
61704,8,3,3.3,8223,Status
61704,8,3,3.5,8224,Status
61704,8,3,3.7,8225,Status
61704,8,4,4.1,8226,Status
61704,8,4,4.3,8227,Status
61704,8,4,4.5,8228,Status
61704,8,4,4.7,8229,Status
61705,8,1,1-2,8230,Measured
61705,8,3,3-4,8231,Measured
61705,8,5,5,8232,Measured
61705,8,6,6,8233,Measured
61705,8,7,7.1,8234,Status
61705,8,7,7.5,8235,Measured
61706,8,1,1,8236,Measured
61706,8,2,2,8237,Measured
61706,8,3,3,8238,Measured
61706,8,4,4,8239,Measured
61706,8,5,5,8240,Measured
61707,8,1,1,8241,Measured
61707,8,2,2,8242,Measured
61707,8,3,3,8243,Measured
61707,8,4,4,8244,Measured
61708,8,1,1,8245,Measured
61708,8,2,2,8246,Measured
61708,8,3,3,8247,Measured
61708,8,4,4,8248,Measured
61708,8,5,5-6,8431,Measured
61708,8,7,7-8,8432,Measured
61709,8,1,1-2,6885,Measured
61710,8,1,1-2,8312,Measured
61710,8,3,3-4,8313,Measured
61710,8,5,5-6,8314,Measured
61710,8,7,7,8315,Measured
61711,8,1,1-2,8435,Status
61711,8,3,3-4,8436,Status
61712,8,1,1-2,8484,Measured
61712,8,3,3.1,603,Measured
61713,8,1,1-2,8494,Measured
61714,8,1,1.1,8560,Status
61714,8,2,2,8561,Status
61714,8,4,4,8562,Status
61715,8,1,1.1,8569,Measured
61715,8,1,1.5,8570,Measured
61715,8,1,1.7,8571,Status
61715,8,2,2.1,8572,Measured
61715,8,2,2.3,8573,Measured
61715,8,2,2.5,8574,Measured
61715,8,2,2.7,8575,Measured
61715,8,3,3.1,8576,Measured
61715,8,3,3.3,8577,Measured
61715,8,3,3.5,8578,Measured
61715,8,3,3.7,8579,Measured
61715,8,4,4.1,8580,Measured
61715,8,4,4.3,8581,Measured
61715,8,4,4.5,8583,Measured
61715,8,4,4.7,8582,Measured
61715,8,5,5.1,8584,Measured
61716,8,1,1,8585,Measured
61716,8,3,3,8586,Measured
61716,8,5,5,8587,Measured
61716,8,7,7,8588,Measured
61717,8,1,1,8589,Measured
61717,8,3,3,8590,Measured
61717,8,5,5,8591,Measured
61718,8,1,1-2,8648,Measured
61718,8,3,3.1,8649,Measured
61718,8,3,3.5,8651,Measured
61718,8,4,4-5,8650,Status
61719,8,1,1-2,8820,Measured
61719,8,3,3-4,8821,Measured
64459,8,1,1-4,8887,Status
64459,8,5,5-8,8888,Status
64460,16,0,01-04,8882,Measured
64460,16,0,05-08,8883,Measured
64460,16,0,09-12,8884,Measured
64460,16,1,13-16,8885,Measured
64461,19,0,01-02,8871,Status
64461,19,0,03-04,8872,Status
64461,19,0,05,8873,Status
64461,19,0,06,8874,Status
64461,19,0,07-08,8875,Status
64461,19,0,09-10,8876,Status
64461,19,1,11-12,8877,Status
64461,19,1,13-14,8878,Status
64461,19,1,15-16,8879,Status
64461,19,1,17-18,8880,Status
64461,19,1,19.1,8881,Status
64463,16,0,01-04,8833,Measured
64463,16,0,05-08,8834,Measured
64463,16,0,09-12,8835,Measured
64463,16,1,13-16,8836,Measured
64464,17,0,01-02,8824,Measured
64464,17,0,03-04,8825,Measured
64464,17,0,05-06,8826,Measured
64464,17,0,07-08,8827,Measured
64464,17,0,09-10,8828,Measured
64464,17,1,11-12,8829,Measured
64464,17,1,13-14,8830,Measured
64464,17,1,15-16,8831,Measured
64464,17,1,17,8832,Measured
64465,8,1,1-2,8817,Status
64465,8,3,3-4,8818,Status
64465,8,5,5-6,8819,Status
64466,8,1,1-2,8660,Measured
64466,8,3,3-4,8661,Measured
64466,8,5,5-6,8662,Measured
64466,8,7,7-8,8663,Measured
64468,8,1,1-2,8652,Measured
64468,8,3,3-4,8653,Measured
64468,8,5,5-6,8654,Measured
64468,8,7,7-8,8655,Measured
64469,8,1,1,8635,Measured
64469,8,2,2,8636,Measured
64469,8,3,3,8637,Measured
64469,8,4,4,8638,Measured
64470,8,1,1-2,8619,Measured
64470,8,3,3-4,8620,Measured
64472,8,1,1,8592,Measured
64472,8,2,2,8593,Measured
64472,8,3,3,8594,Measured
64472,8,4,4,8822,Measured
64472,8,5,5,8823,Measured
64473,8,1,1,8566,Status
64473,8,3,3,8567,Status
64473,8,5,5,8568,Status
64474,8,1,1,8563,Status
64474,8,3,3,8564,Status
64474,8,5,5,8565,Status
64476,8,1,1.1,8525,Status
64476,8,1,1.3,8526,Status
64476,8,1,1.5,8527,Status
64476,8,1,1.7,8528,Status
64476,8,2,2.1,8529,Status
64476,8,2,2.3,8530,Status
64476,8,2,2.5,8531,Status
64476,8,2,2.7,8532,Status
64476,8,3,3.1,8533,Status
64476,8,3,3.3,8534,Status
64476,8,3,3.5,8535,Status
64476,8,3,3.7,8536,Status
64476,8,4,4.1,8537,Status
64476,8,4,4.3,8538,Status
64476,8,4,4.5,8539,Status
64476,8,4,4.7,8540,Status
64476,8,5,5.1,8541,Status
64476,8,5,5.3,8542,Status
64476,8,5,5.5,8543,Status
64476,8,5,5.7,8544,Status
64476,8,6,6.1,8545,Status
64476,8,6,6.3,8546,Status
64476,8,6,6.5,8547,Status
64476,8,6,6.7,8548,Status
64476,8,7,7.1,8549,Status
64476,8,7,7.3,8550,Status
64476,8,7,7.5,8551,Status
64476,8,7,7.7,8552,Status
64476,8,8,8.1,8553,Status
64476,8,8,8.3,8554,Status
64477,8,1,1.1,8495,Status
64477,8,1,1.3,8496,Status
64477,8,1,1.5,8497,Status
64477,8,1,1.7,8498,Status
64477,8,2,2.1,8499,Status
64477,8,2,2.3,8500,Status
64477,8,2,2.5,8501,Status
64477,8,2,2.7,8502,Status
64477,8,3,3.1,8503,Status
64477,8,3,3.3,8504,Status
64477,8,3,3.5,8505,Status
64477,8,3,3.7,8506,Status
64477,8,4,4.1,8507,Status
64477,8,4,4.3,8508,Status
64477,8,4,4.5,8509,Status
64477,8,4,4.7,8510,Status
64477,8,5,5.1,8511,Status
64477,8,5,5.3,8512,Status
64477,8,5,5.5,8513,Status
64477,8,5,5.7,8514,Status
64477,8,6,6.1,8515,Status
64477,8,6,6.3,8516,Status
64477,8,6,6.5,8517,Status
64477,8,6,6.7,8518,Status
64477,8,7,7.1,8519,Status
64477,8,7,7.3,8520,Status
64477,8,7,7.5,8521,Status
64477,8,7,7.7,8522,Status
64477,8,8,8.1,8523,Status
64477,8,8,8.3,8524,Status
64478,8,1,1-2,8487,Measured
64478,8,3,3-4,8488,Measured
64478,8,5,5-6,8489,Measured
64479,8,1,1-2,8477,Measured
64479,8,3,3-4,8607,Measured
64480,8,1,1,8466,Measured
64480,8,2,2,8467,Measured
64480,8,3,3,8468,Measured
64480,8,4,4,8469,Measured
64480,8,5,5,728,Measured
64480,8,6,6,8470,Measured
64480,8,7,7,8471,Measured
64480,8,8,8,8472,Measured
64481,8,1,1,8459,Measured
64481,8,2,2,8460,Measured
64481,8,3,3,8461,Measured
64481,8,4,4,8462,Measured
64482,8,1,1,8451,Measured
64482,8,2,2,8452,Measured
64482,8,3,3,8453,Measured
64482,8,4,4,8454,Measured
64482,8,5,5,8455,Measured
64482,8,6,6,8456,Measured
64482,8,7,7,8457,Measured
64482,8,8,8,8458,Measured
64483,8,1,1,8443,Measured
64483,8,2,2,8444,Measured
64483,8,3,3,8445,Measured
64483,8,4,4,8446,Measured
64483,8,5,5,8447,Measured
64483,8,6,6,8448,Measured
64483,8,7,7,8449,Measured
64483,8,8,8,8450,Measured
64484,8,1,1.1,8415,Measured
64484,8,1,1.3,8416,Measured
64484,8,1,1.5,8417,Measured
64484,8,1,1.7,8418,Measured
64484,8,2,2.1,8419,Measured
64484,8,3,3,8420,Measured
